start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,per,affordable dental care mexico,0,1,0,10
2024-05-08,2024-05-14,per,affordable dental care in mexico,0,1,0,68
2024-05-15,2024-05-21,per,affordable dental care in mexico,0,1,0,55
