start_date,end_date,country,clicks,impressions,ctr,position
2024-08-07,2024-08-13,can,0,1,0,47
2024-08-14,2024-08-20,can,0,3,0,58
2024-08-21,2024-08-27,can,0,3,0,50.333333333333336
2024-09-04,2024-09-10,can,0,6,0,53.5
2024-11-13,2024-11-19,can,0,6,0,52.833333333333336
2024-11-20,2024-11-26,can,0,7,0,30.714285714285715
2024-11-27,2024-12-03,can,0,8,0,30.875
2024-12-04,2024-12-10,can,0,9,0,30.555555555555557
2024-12-11,2024-12-17,can,0,4,0,27.5
2024-12-18,2024-12-24,can,0,5,0,47.2
2024-12-25,2024-12-31,can,0,2,0,34.5
2025-01-01,2025-01-07,can,0,5,0,32.6
2025-01-08,2025-01-14,can,0,6,0,33.5
2025-01-15,2025-01-21,can,0,1,0,34
2025-01-22,2025-01-28,can,0,6,0,53.333333333333336
2025-01-29,2025-02-04,can,0,5,0,41.8
2025-02-05,2025-02-11,can,0,5,0,30
2025-02-12,2025-02-18,can,0,3,0,39.666666666666664
2025-02-19,2025-02-25,can,0,7,0,32
2025-02-26,2025-03-04,can,0,7,0,25.142857142857142
2025-03-05,2025-03-11,can,0,5,0,34.2
2025-03-12,2025-03-18,can,0,6,0,31.333333333333332
2025-03-19,2025-03-25,can,0,8,0,33.875
2025-03-26,2025-04-01,can,0,6,0,38.333333333333336
2025-04-02,2025-04-08,can,0,1,0,102
2025-04-09,2025-04-15,can,0,10,0,37.6
2025-04-16,2025-04-22,can,0,9,0,45.666666666666664
2025-04-23,2025-04-29,can,0,9,0,46.77777777777778
2025-04-30,2025-05-06,can,0,1,0,4
2025-05-07,2025-05-13,can,0,2,0,47.5
2025-05-14,2025-05-20,can,0,4,0,39.25
2025-05-28,2025-06-03,can,0,2,0,56
2025-06-11,2025-06-17,can,0,1,0,42
2025-06-25,2025-07-01,can,0,1,0,4
2025-07-02,2025-07-08,can,0,2,0,46
2025-07-09,2025-07-15,can,0,1,0,49
2025-07-16,2025-07-22,can,0,4,0,48.5
2025-07-23,2025-07-29,can,0,1,0,44
2025-07-30,2025-08-05,can,0,2,0,39.5
2025-08-06,2025-08-12,can,0,1,0,38
2025-08-13,2025-08-19,can,0,4,0,54
2025-08-20,2025-08-23,can,0,1,0,57
