start_date,end_date,country,clicks,impressions,ctr,position
2024-10-09,2024-10-15,can,0,1,0,18
2024-11-20,2024-11-26,can,0,5,0,72.4
2024-11-27,2024-12-03,can,0,3,0,73.66666666666667
2024-12-04,2024-12-10,can,0,2,0,52.5
2024-12-11,2024-12-17,can,0,5,0,62.2
2024-12-18,2024-12-24,can,0,7,0,66.28571428571429
2024-12-25,2024-12-31,can,0,2,0,20.5
2025-03-05,2025-03-11,can,0,2,0,37.5
2025-03-19,2025-03-25,can,0,1,0,1
2025-04-02,2025-04-08,can,0,2,0,1
2025-04-16,2025-04-22,can,0,1,0,49
2025-04-23,2025-04-29,can,0,2,0,1
2025-05-07,2025-05-13,can,0,1,0,1
2025-05-14,2025-05-20,can,0,3,0,46.666666666666664
2025-05-28,2025-06-03,can,0,2,0,5.5
2025-06-04,2025-06-10,can,0,1,0,1
2025-07-02,2025-07-08,can,0,2,0,26.5
2025-07-09,2025-07-15,can,0,6,0,62.333333333333336
2025-07-16,2025-07-22,can,0,5,0,72.6
2025-07-23,2025-07-29,can,0,2,0,74.5
2025-07-30,2025-08-05,can,0,1,0,34
2025-08-06,2025-08-12,can,0,5,0,79.2
2025-08-13,2025-08-19,can,0,9,0,89.11111111111111
2025-08-20,2025-08-23,can,0,2,0,98
