start_date,end_date,country,clicks,impressions,ctr,position
2024-05-29,2024-06-04,can,0,1,0,82
2024-06-05,2024-06-11,can,0,2,0,68.5
2024-07-03,2024-07-09,can,0,1,0,56
2024-07-10,2024-07-16,can,0,1,0,91
2024-07-31,2024-08-06,can,0,1,0,67
2024-08-07,2024-08-13,can,0,1,0,37
2024-08-21,2024-08-27,can,0,1,0,49
2024-09-11,2024-09-17,can,0,1,0,65
2024-09-18,2024-09-24,can,0,2,0,61
2024-09-25,2024-10-01,can,0,2,0,83.5
2024-10-09,2024-10-15,can,0,1,0,64
2024-10-16,2024-10-22,can,0,2,0,58.5
2024-10-23,2024-10-29,can,0,1,0,22
2024-10-30,2024-11-05,can,0,1,0,26
2024-11-06,2024-11-12,can,0,4,0,31.5
2024-11-13,2024-11-19,can,0,1,0,19
2024-11-20,2024-11-26,can,0,1,0,52
2024-11-27,2024-12-03,can,0,2,0,71.5
2024-12-04,2024-12-10,can,0,3,0,69.33333333333333
2024-12-11,2024-12-17,can,0,1,0,26
2024-12-18,2024-12-24,can,0,1,0,42
2025-01-01,2025-01-07,can,0,3,0,36.666666666666664
2025-01-29,2025-02-04,can,0,1,0,72
2025-02-26,2025-03-04,can,0,1,0,83
2025-03-05,2025-03-11,can,0,2,0,53.5
2025-03-12,2025-03-18,can,0,1,0,80
2025-03-19,2025-03-25,can,0,1,0,18
2025-03-26,2025-04-01,can,0,1,0,44
2025-04-02,2025-04-08,can,0,2,0,24
2025-04-09,2025-04-15,can,0,3,0,2
2025-04-23,2025-04-29,can,0,1,0,1
2025-04-30,2025-05-06,can,0,1,0,16
2025-05-21,2025-05-27,can,0,1,0,51
2025-05-28,2025-06-03,can,0,1,0,55
2025-07-02,2025-07-08,can,0,2,0,38
2025-07-09,2025-07-15,can,0,2,0,17
2025-07-16,2025-07-22,can,0,4,0,44.25
2025-07-23,2025-07-29,can,0,1,0,46
2025-07-30,2025-08-05,can,0,1,0,40
2025-08-06,2025-08-12,can,0,4,0,35.25
2025-08-13,2025-08-19,can,0,3,0,45.666666666666664
2025-08-20,2025-08-23,can,0,2,0,44.5
