start_date,end_date,country,clicks,impressions,ctr,position
2025-01-22,2025-01-28,can,0,5,0,17.8
2025-01-29,2025-02-04,can,0,3,0,54
2025-02-05,2025-02-11,can,0,8,0,22.375
2025-02-12,2025-02-18,can,0,5,0,35.4
2025-02-19,2025-02-25,can,0,7,0,29.714285714285715
2025-02-26,2025-03-04,can,0,4,0,25.75
2025-03-05,2025-03-11,can,0,3,0,14.333333333333334
2025-03-12,2025-03-18,can,0,8,0,17.875
2025-03-19,2025-03-25,can,0,3,0,24.666666666666668
2025-03-26,2025-04-01,can,0,5,0,21.2
2025-04-02,2025-04-08,can,0,4,0,20.5
2025-04-09,2025-04-15,can,0,2,0,15.5
2025-04-16,2025-04-22,can,0,1,0,14
2025-04-30,2025-05-06,can,0,2,0,20
2025-05-07,2025-05-13,can,0,2,0,22
2025-05-21,2025-05-27,can,0,2,0,17.5
2025-06-04,2025-06-10,can,0,4,0,15.5
2025-06-11,2025-06-17,can,0,2,0,14
2025-06-18,2025-06-24,can,0,1,0,13
2025-07-02,2025-07-08,can,0,1,0,8
2025-07-09,2025-07-15,can,0,2,0,19
2025-07-16,2025-07-22,can,0,1,0,12
2025-07-30,2025-08-05,can,0,2,0,36.5
2025-08-06,2025-08-12,can,0,2,0,7.5
2025-08-13,2025-08-19,can,0,1,0,18
2025-08-20,2025-08-23,can,0,2,0,9.5
