start_date,end_date,country,clicks,impressions,ctr,position
2024-05-01,2024-05-07,can,0,1,0,1
2024-05-08,2024-05-14,can,0,1,0,6
2024-05-15,2024-05-21,can,0,1,0,63
2024-05-22,2024-05-28,can,0,1,0,95
2024-05-29,2024-06-04,can,0,1,0,94
2024-06-05,2024-06-11,can,0,2,0,101.5
2024-06-12,2024-06-18,can,0,1,0,101
2024-06-19,2024-06-25,can,0,1,0,94
2024-06-26,2024-07-02,can,0,2,0,85
2024-07-03,2024-07-09,can,0,3,0,77.33333333333333
2024-07-10,2024-07-16,can,0,3,0,82.66666666666667
2024-07-17,2024-07-23,can,0,3,0,83.66666666666667
2024-07-24,2024-07-30,can,0,1,0,75
2024-07-31,2024-08-06,can,0,1,0,55
2024-08-07,2024-08-13,can,0,1,0,88
2024-08-14,2024-08-20,can,0,1,0,15
2024-08-21,2024-08-27,can,1,4,0.25,41.25
2024-08-28,2024-09-03,can,0,2,0,70.5
2024-09-04,2024-09-10,can,0,2,0,53
2024-09-11,2024-09-17,can,0,3,0,31
2024-09-18,2024-09-24,can,0,1,0,100
2024-09-25,2024-10-01,can,0,1,0,94
2024-10-02,2024-10-08,can,0,1,0,18
2024-10-09,2024-10-15,can,1,3,0.3333333333333333,1.6666666666666665
2024-10-16,2024-10-22,can,0,1,0,98
2024-10-23,2024-10-29,can,0,2,0,85
2024-10-30,2024-11-05,can,0,8,0,77.75
2024-11-06,2024-11-12,can,0,3,0,99.33333333333333
2024-11-13,2024-11-19,can,0,1,0,12
