start_date,end_date,country,clicks,impressions,ctr,position
2024-05-01,2024-05-07,can,0,2,0,54
2024-05-08,2024-05-14,can,0,1,0,77
2024-06-05,2024-06-11,can,0,1,0,81
2024-06-12,2024-06-18,can,0,3,0,40.666666666666664
2024-07-03,2024-07-09,can,0,2,0,50
2024-07-31,2024-08-06,can,0,1,0,92
2024-08-14,2024-08-20,can,0,3,0,85.66666666666667
2024-09-04,2024-09-10,can,0,1,0,78
2024-10-23,2024-10-29,can,0,1,0,24
2024-10-30,2024-11-05,can,0,2,0,68
2024-11-06,2024-11-12,can,0,1,0,56
2024-12-04,2024-12-10,can,0,2,0,35.5
2024-12-18,2024-12-24,can,0,1,0,8
2025-01-01,2025-01-07,can,0,1,0,51
2025-01-15,2025-01-21,can,0,2,0,10
2025-01-22,2025-01-28,can,0,1,0,10
2025-03-05,2025-03-11,can,1,1,1,4
2025-03-12,2025-03-18,can,0,2,0,8
2025-04-02,2025-04-08,can,0,1,0,58
2025-04-16,2025-04-22,can,0,1,0,7
2025-04-23,2025-04-29,can,0,2,0,4.5
2025-05-21,2025-05-27,can,0,1,0,6
2025-05-28,2025-06-03,can,0,5,0,22
2025-06-04,2025-06-10,can,0,2,0,7.5
2025-06-11,2025-06-17,can,0,3,0,11.666666666666666
2025-06-25,2025-07-01,can,0,3,0,5
2025-07-02,2025-07-08,can,0,7,0,4.571428571428571
2025-07-09,2025-07-15,can,0,5,0,34.4
2025-07-16,2025-07-22,can,0,4,0,14.25
2025-07-23,2025-07-29,can,0,3,0,8.333333333333332
2025-07-30,2025-08-05,can,0,1,0,17
2025-08-13,2025-08-19,can,0,2,0,41.5
