start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,can,ihg elite status,0,1,0,78
2024-05-08,2024-05-14,can,ihg elite status,0,1,0,38
2024-05-15,2024-05-21,can,ihg one rewards platinum elite status,0,1,0,68
2024-05-15,2024-05-21,can,ihg status,0,1,0,38
2024-05-22,2024-05-28,can,ihg membership levels,0,1,0,66
2024-05-29,2024-06-04,can,ihg elite status,0,1,0,67
2024-05-29,2024-06-04,can,ihg reward status,0,2,0,68.5
2024-06-05,2024-06-11,can,ihg elite status,0,2,0,58
2024-06-05,2024-06-11,can,ihg reward status,0,1,0,70
2024-06-12,2024-06-18,can,silver elite member benefits ihg,0,1,0,35
