start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,can,globalcare,0,3,0,10.333333333333334
2024-05-08,2024-05-14,can,global care logistics,0,1,0,74
2024-05-15,2024-05-21,can,global care network,0,1,0,11
2024-05-15,2024-05-21,can,globalcare,0,1,0,71
2024-05-22,2024-05-28,can,globalcare,0,1,0,7
2024-05-29,2024-06-04,can,global care,0,1,0,67
2024-05-29,2024-06-04,can,globalcare,0,1,0,20
2024-06-05,2024-06-11,can,global care logistics,0,1,0,70
2024-06-12,2024-06-18,can,global care,0,1,0,72
2024-06-12,2024-06-18,can,globalcare,0,1,0,20
2024-06-19,2024-06-25,can,global care logistics,0,2,0,69.5
2024-06-26,2024-07-02,can,globalcare insurance,0,1,0,15
2024-07-03,2024-07-09,can,mexico city dentist,0,1,0,87
2024-07-10,2024-07-16,can,global care,0,1,0,74
2024-07-10,2024-07-16,can,global care residence,0,1,0,25
2024-07-10,2024-07-16,can,globalcare,0,1,0,16
2024-07-17,2024-07-23,can,global care logistics,0,1,0,27
2024-07-17,2024-07-23,can,globalcare,0,2,0,35.5
2024-07-17,2024-07-23,can,globalcare services,0,1,0,24
2024-07-17,2024-07-23,can,la global care,0,1,0,33
2024-07-24,2024-07-30,can,global care,0,1,0,34
2024-07-24,2024-07-30,can,globalcare,0,1,0,18
2024-07-24,2024-07-30,can,mexico dental clinics,0,1,0,100
2024-07-24,2024-07-30,can,servicios dentales globales,0,1,0,88
2024-07-31,2024-08-06,can,global care logistics,0,1,0,34
2024-07-31,2024-08-06,can,mexico dental clinics,0,1,0,98
2024-08-07,2024-08-13,can,dental care mexico,0,1,0,72
2024-08-07,2024-08-13,can,dental city mexico,0,1,0,71
2024-08-07,2024-08-13,can,financing for dental surgery in mexico,0,1,0,36
2024-08-07,2024-08-13,can,global care network,0,1,0,7
2024-08-07,2024-08-13,can,globalcare,0,1,0,7
2024-08-07,2024-08-13,can,servicios dentales globales,0,1,0,91
2024-08-14,2024-08-20,can,dental town mexico,0,1,0,95
2024-08-21,2024-08-27,can,dental in mexico,0,1,0,101
2024-08-21,2024-08-27,can,dentists in mexico,0,1,0,94
2024-08-21,2024-08-27,can,global care,0,1,0,33
2024-08-21,2024-08-27,can,mexico dentist city,0,1,0,91
2024-08-28,2024-09-03,can,dental in mexico,0,1,0,100
2024-08-28,2024-09-03,can,dental work in mexico,0,1,0,99
2024-08-28,2024-09-03,can,how to find a good dentist in mexico,0,2,0,99.5
2024-08-28,2024-09-03,can,servicios dentales globales,0,1,0,82
2024-09-04,2024-09-10,can,affordable dentist in mexico,0,2,0,55
2024-09-04,2024-09-10,can,dental city mexico,0,1,0,98
2024-09-04,2024-09-10,can,dental clinic in mexico,0,2,0,92
2024-09-04,2024-09-10,can,dental work in mexico,0,1,0,94
2024-09-04,2024-09-10,can,dentist in mexico,0,3,0,93.33333333333333
2024-09-04,2024-09-10,can,dentist mexico,0,1,0,86
2024-09-04,2024-09-10,can,dentists in mexico,0,1,0,89
2024-09-04,2024-09-10,can,mexico dental,0,1,0,100
2024-09-04,2024-09-10,can,mexico dental clinics,0,1,0,86
2024-09-04,2024-09-10,can,mexico dentist city,0,1,0,81
2024-09-11,2024-09-17,can,dental care in mexico,0,1,0,52
2024-09-11,2024-09-17,can,dental care mexico,0,1,0,55
2024-09-11,2024-09-17,can,dentist in mexico,0,1,0,97
2024-09-11,2024-09-17,can,mexico dental care,0,1,0,83
2024-09-11,2024-09-17,can,servicios dentales globales,0,1,0,47
2024-09-18,2024-09-24,can,cheap dentist in mexico,0,1,0,101
2024-09-18,2024-09-24,can,dental care in mexico,0,1,0,58
2024-09-18,2024-09-24,can,dental city mexico,0,1,0,98
2024-09-18,2024-09-24,can,dental town mexico,0,1,0,88
2024-09-18,2024-09-24,can,dental work in mexico,0,1,0,98
2024-09-18,2024-09-24,can,dentist in mexico near texas border,0,1,0,87
2024-09-18,2024-09-24,can,dentist mexico,0,1,0,91
2024-09-18,2024-09-24,can,dentists in mexico,0,1,0,91
2024-09-18,2024-09-24,can,financing for dental surgery in mexico,0,1,0,51
2024-09-18,2024-09-24,can,global care,0,1,0,35
2024-09-18,2024-09-24,can,globalcare,0,2,0,18.5
2024-09-18,2024-09-24,can,mexico dental care,0,1,0,73
2024-09-18,2024-09-24,can,mexico dentist city,0,1,0,77
2024-09-25,2024-10-01,can,cancun dental care view,0,1,0,75
2024-09-25,2024-10-01,can,dental work in mexico,0,2,0,92
2024-09-25,2024-10-01,can,dentist in mexico,0,1,0,90
2024-09-25,2024-10-01,can,dentist mexico,0,1,0,90
2024-09-25,2024-10-01,can,dentists in mexico,0,3,0,70.66666666666667
2024-09-25,2024-10-01,can,globalcare,0,2,0,15.5
2024-09-25,2024-10-01,can,la global care,0,1,0,51
2024-10-02,2024-10-08,can,affordable dentist in mexico,0,1,0,55
2024-10-02,2024-10-08,can,all-inclusive dental packages mexico,0,1,0,60
2024-10-02,2024-10-08,can,dental cleaning in cdmx,0,1,0,76
2024-10-02,2024-10-08,can,dental town mexico,0,1,0,70
2024-10-02,2024-10-08,can,dental treatment in mexico,0,2,0,53.5
2024-10-02,2024-10-08,can,dental work in mexico,0,3,0,66
2024-10-02,2024-10-08,can,dentists in mexico,0,1,0,82
2024-10-02,2024-10-08,can,mexico dental,0,3,0,68.66666666666667
2024-10-02,2024-10-08,can,servicios dentales globales,0,2,0,31.5
2024-10-09,2024-10-15,can,biodental care,0,1,0,88
2024-10-09,2024-10-15,can,cosmetic dentistry in mexico city,0,1,0,25
2024-10-09,2024-10-15,can,dental work in mexico,0,1,0,65
2024-10-09,2024-10-15,can,global care clinic,0,1,0,93
2024-10-09,2024-10-15,can,mexico dental care,0,2,0,42.5
2024-10-09,2024-10-15,can,mexico dental clinics,0,1,0,68
2024-10-16,2024-10-22,can,best dental care in mexico,0,1,0,67
2024-10-16,2024-10-22,can,care mexico,0,1,0,10
2024-10-16,2024-10-22,can,dental city mexico,0,1,0,81
2024-10-16,2024-10-22,can,dental clinic in mexico,0,1,0,86
2024-10-16,2024-10-22,can,dental work in mexico,0,3,0,78.66666666666667
2024-10-16,2024-10-22,can,dentistry in mexico,0,1,0,71
2024-10-16,2024-10-22,can,mexico dental,0,1,0,99
2024-10-16,2024-10-22,can,mexico dental city,0,1,0,80
2024-10-16,2024-10-22,can,mexico dentist city,0,1,0,85
2024-10-16,2024-10-22,can,mexico for dental work,0,1,0,98
2024-10-23,2024-10-29,can,dental care mexico,0,1,0,26
2024-10-23,2024-10-29,can,dental city mexico,0,1,0,88
2024-10-23,2024-10-29,can,dental implants in monterrey mexico,0,1,0,60
2024-10-23,2024-10-29,can,dental implants monterrey mexico,0,1,0,51
2024-10-23,2024-10-29,can,dental treatment in mexico,0,1,0,98
2024-10-23,2024-10-29,can,dental work in mexico,0,2,0,84.5
2024-10-23,2024-10-29,can,dentist mexico,0,1,0,76
2024-10-23,2024-10-29,can,dentists in mexico,0,1,0,94
2024-10-23,2024-10-29,can,global care,0,1,0,28
2024-10-23,2024-10-29,can,global dental care,0,1,0,35
2024-10-23,2024-10-29,can,globalcare,0,1,0,10
2024-10-23,2024-10-29,can,mexico dental,0,2,0,59.5
