start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,can,esteban barragan,0,1,0,7
2024-05-08,2024-05-14,can,dentist playa del carmen,0,1,0,60
2024-05-08,2024-05-14,can,playa dentist,0,1,0,87
2024-05-15,2024-05-21,can,esteban barragan,0,4,0,1
2024-05-15,2024-05-21,can,esteban dental clinic,0,1,0,12
2024-05-22,2024-05-28,can,dental implants in playa del carmen,0,1,0,34
2024-05-29,2024-06-04,can,carmen esteban age,0,1,0,1
2024-06-05,2024-06-11,can,carmen esteban age,0,2,0,1
2024-06-05,2024-06-11,can,carmen esteban âge,0,1,0,1
2024-06-05,2024-06-11,can,dr barragan mexico,0,1,0,6
2024-06-12,2024-06-18,can,dentist in playa del carmen,0,1,0,8
2024-06-12,2024-06-18,can,playa del carmen dentist,0,1,0,27
2024-06-19,2024-06-25,can,carmen esteban age,0,2,0,1
2024-06-19,2024-06-25,can,esteban dental clinic,0,2,0,10.5
2024-06-26,2024-07-02,can,carmen esteban âge,0,1,0,1
2024-06-26,2024-07-02,can,dentist playa del carmen,0,1,0,15
2024-07-03,2024-07-09,can,esteban dental clinic,0,1,0,13
2024-07-10,2024-07-16,can,playa dentist,0,1,0,27
2024-07-17,2024-07-23,can,dr barragan mexico,0,2,0,2
2024-07-24,2024-07-30,can,dental implants in playa del carmen,0,1,0,59
2024-07-24,2024-07-30,can,dr barragan mexico,0,1,0,3
2024-07-31,2024-08-06,can,dental treatment in playa del carmen,0,1,0,51
2024-08-07,2024-08-13,can,dental treatment in playa del carmen,0,1,0,50
2024-08-14,2024-08-20,can,dr barragan,0,2,0,9.5
2024-08-14,2024-08-20,can,dr barragan mexico,0,1,0,1
2024-08-21,2024-08-27,can,esteban dental clinic,0,1,0,10
2024-08-28,2024-09-03,can,dr barragan traumatologo,0,1,0,69
2024-08-28,2024-09-03,can,esteban barragan,0,1,0,9
2024-09-04,2024-09-10,can,esteban barragan,0,2,0,9
2024-09-11,2024-09-17,can,dr barragan,0,1,0,10
2024-09-18,2024-09-24,can,esteban dental clinic,0,3,0,9
2024-09-25,2024-10-01,can,esteban dental clinic,0,1,0,10
2024-10-02,2024-10-08,can,dr barragan,0,2,0,10.5
