start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,can,washington dental tijuana mexico,0,1,0,52
2024-05-08,2024-05-14,can,washington dental clinic tijuana,0,1,0,43
2024-05-15,2024-05-21,can,washington dental tijuana mexico,0,1,0,56
2024-05-22,2024-05-28,can,all dental tijuana,0,1,0,95
2024-05-22,2024-05-28,can,dental life tijuana,0,1,0,64
2024-05-22,2024-05-28,can,dentist in tijuana close to border,0,1,0,54
2024-05-29,2024-06-04,can,dental care in tijuana,0,1,0,58
2024-05-29,2024-06-04,can,dental life tijuana,0,1,0,43
2024-05-29,2024-06-04,can,dental services tijuana,0,1,0,84
2024-05-29,2024-06-04,can,dental tijuana,0,1,0,88
2024-05-29,2024-06-04,can,dental work in tijuana,0,1,0,73
2024-05-29,2024-06-04,can,tijuana dental care,0,1,0,63
2024-05-29,2024-06-04,can,tijuana dental work,0,1,0,69
2024-06-05,2024-06-11,can,dental work tijuana,0,1,0,89
2024-06-05,2024-06-11,can,dentist in tijuana close to border,0,1,0,34
2024-06-05,2024-06-11,can,tijuana dental,0,1,0,100
2024-06-05,2024-06-11,can,tijuana dental care,0,1,0,53
2024-06-12,2024-06-18,can,tijuana dental tourism,0,1,0,63
2024-06-19,2024-06-25,can,tijuana dental tourism,0,1,0,65
2024-06-26,2024-07-02,can,tijuana dental tourism,0,1,0,72
2024-07-03,2024-07-09,can,dental tourism tijuana,0,1,0,70
2024-07-10,2024-07-16,can,tijuana dental care,0,1,0,63
2024-07-17,2024-07-23,can,tijuana dental care,0,2,0,57.5
2024-07-24,2024-07-30,can,dental tourism tijuana,0,1,0,48
2024-07-24,2024-07-30,can,tijuana dental tourism,0,1,0,57
2024-07-31,2024-08-06,can,dental tourism tijuana,0,1,0,52
2024-07-31,2024-08-06,can,tijuana dental tourism,0,1,0,70
2024-08-07,2024-08-13,can,tijuana dental care,0,1,0,55
2024-08-14,2024-08-20,can,dental tourism tijuana,0,1,0,49
2024-08-14,2024-08-20,can,global dental tijuana,0,1,0,14
2024-08-21,2024-08-27,can,dental work tijuana mexico,0,1,0,96
2024-08-28,2024-09-03,can,dental work tijuana mexico,0,1,0,95
2024-09-04,2024-09-10,can,western dental tijuana,0,1,0,17
2024-09-11,2024-09-17,can,fedex tijuana aeropuerto,0,1,0,73
2024-09-18,2024-09-24,can,dental care in tijuana,0,1,0,71
2024-09-25,2024-10-01,can,tijuana mexico dental clinics,0,1,0,99
2024-10-02,2024-10-08,can,dental tourism tijuana,0,1,0,92
