start_date,end_date,country,clicks,impressions,ctr,position
2024-08-21,2024-08-27,usa,0,19,0,1
2024-08-28,2024-09-03,usa,0,9,0,3.5555555555555554
2024-09-04,2024-09-10,usa,0,25,0,3.32
2024-09-11,2024-09-17,usa,0,16,0,12.4375
2024-09-18,2024-09-24,usa,0,7,0,23.571428571428573
2024-09-25,2024-10-01,usa,0,6,0,27.666666666666668
2024-10-02,2024-10-08,usa,0,5,0,16.4
2024-10-09,2024-10-15,usa,0,20,0,8.75
2024-10-16,2024-10-22,usa,0,230,0,1.3608695652173912
2024-10-23,2024-10-29,usa,0,72,0,3.2916666666666665
2024-10-30,2024-11-05,usa,0,77,0,1.844155844155844
2024-11-06,2024-11-12,usa,0,56,0,3.1607142857142856
2024-11-13,2024-11-19,usa,0,150,0,1.2866666666666666
2024-11-20,2024-11-26,usa,0,121,0,3.5702479338842976
2024-11-27,2024-12-03,usa,0,54,0,2.5
2024-12-04,2024-12-10,usa,0,95,0,10.221052631578948
2024-12-11,2024-12-17,usa,0,56,0,15.892857142857142
2024-12-18,2024-12-24,usa,0,44,0,18.704545454545453
2024-12-25,2024-12-31,usa,0,33,0,29
2025-01-01,2025-01-07,usa,0,20,0,31.8
2025-01-08,2025-01-14,usa,0,27,0,10.37037037037037
2025-01-15,2025-01-21,usa,0,6,0,21
2025-01-22,2025-01-28,usa,0,5,0,17.2
2025-01-29,2025-02-04,usa,0,5,0,4.6
2025-02-05,2025-02-11,usa,0,2,0,4.5
2025-02-12,2025-02-18,usa,0,3,0,10.333333333333334
2025-02-19,2025-02-25,usa,0,9,0,18.444444444444443
2025-02-26,2025-03-04,usa,0,3,0,12.333333333333334
2025-03-05,2025-03-11,usa,0,15,0,5.6
2025-03-12,2025-03-18,usa,0,9,0,16.22222222222222
2025-03-19,2025-03-25,usa,0,7,0,13.714285714285714
2025-03-26,2025-04-01,usa,0,11,0,31.545454545454547
2025-04-02,2025-04-08,usa,0,5,0,12.8
2025-04-09,2025-04-15,usa,0,4,0,18.75
2025-04-16,2025-04-22,usa,0,4,0,20
2025-04-23,2025-04-29,usa,0,3,0,29
2025-04-30,2025-05-06,usa,0,10,0,57.9
2025-05-07,2025-05-13,usa,0,21,0,30.142857142857142
2025-05-14,2025-05-20,usa,0,20,0,35.9
2025-05-21,2025-05-27,usa,0,30,0,21.4
2025-05-28,2025-06-03,usa,0,24,0,32.58333333333333
2025-06-04,2025-06-10,usa,0,18,0,30.61111111111111
2025-06-11,2025-06-17,usa,0,25,0,56.52
2025-06-18,2025-06-24,usa,0,43,0,28.86046511627907
2025-06-25,2025-07-01,usa,1,46,0.021739130434782608,22.32608695652174
2025-07-02,2025-07-08,usa,0,150,0,49.346666666666664
2025-07-09,2025-07-15,usa,0,152,0,42.276315789473685
2025-07-16,2025-07-22,usa,0,100,0,33.32
2025-07-23,2025-07-29,usa,0,100,0,38.41
2025-07-30,2025-08-05,usa,0,128,0,34.0078125
2025-08-06,2025-08-12,usa,0,146,0,27.65068493150685
2025-08-13,2025-08-19,usa,0,117,0,33.042735042735046
2025-08-20,2025-08-20,usa,0,19,0,30.05263157894737
