start_date,end_date,country,clicks,impressions,ctr,position
2024-09-04,2024-09-10,usa,0,3,0,53.666666666666664
2024-09-11,2024-09-17,usa,0,10,0,59
2024-09-18,2024-09-24,usa,0,14,0,52
2024-09-25,2024-10-01,usa,0,6,0,68.33333333333333
2024-10-02,2024-10-08,usa,0,3,0,37.666666666666664
2025-04-09,2025-04-15,usa,0,1,0,26
2025-04-16,2025-04-22,usa,0,67,0,48.83582089552239
2025-04-23,2025-04-29,usa,0,27,0,41.333333333333336
2025-06-18,2025-06-24,usa,0,33,0,69.66666666666667
2025-06-25,2025-07-01,usa,0,56,0,71.53571428571429
2025-07-02,2025-07-08,usa,0,96,0,63.145833333333336
2025-07-09,2025-07-15,usa,0,95,0,72.0421052631579
