start_date,end_date,country,clicks,impressions,ctr,position
2024-08-14,2024-08-20,usa,0,36,0,31.194444444444443
2024-08-21,2024-08-27,usa,2,69,0.028985507246376812,42.231884057971016
2024-08-28,2024-09-03,usa,0,81,0,40.864197530864196
2024-09-04,2024-09-10,usa,0,122,0,36.35245901639344
2024-09-11,2024-09-17,usa,0,117,0,21.478632478632477
2024-09-18,2024-09-24,usa,0,117,0,40.39316239316239
2024-09-25,2024-10-01,usa,1,180,0.005555555555555556,40.861111111111114
2024-10-02,2024-10-08,usa,1,151,0.006622516556291391,46.82119205298013
2024-10-09,2024-10-15,usa,0,144,0,45.236111111111114
2024-10-16,2024-10-22,usa,2,183,0.01092896174863388,38.978142076502735
2024-10-23,2024-10-29,usa,1,201,0.004975124378109453,37.49751243781095
2024-10-30,2024-11-05,usa,0,190,0,44.36842105263158
2024-11-06,2024-11-12,usa,2,250,0.008,47.488
2024-11-13,2024-11-19,usa,2,207,0.00966183574879227,49.66183574879227
2024-11-20,2024-11-26,usa,1,192,0.005208333333333333,43.369791666666664
2024-11-27,2024-12-03,usa,1,182,0.005494505494505495,50.934065934065934
2024-12-04,2024-12-10,usa,1,231,0.004329004329004329,49.27272727272727
2024-12-11,2024-12-17,usa,1,151,0.006622516556291391,44.82781456953642
2024-12-18,2024-12-24,usa,0,1,0,31
