start_date,end_date,country,clicks,impressions,ctr,position
2024-11-13,2024-11-19,usa,0,6,0,59
2024-11-20,2024-11-26,usa,0,22,0,49.45454545454545
2024-11-27,2024-12-03,usa,0,17,0,49.1764705882353
2024-12-04,2024-12-10,usa,0,13,0,51.92307692307692
2024-12-11,2024-12-17,usa,0,15,0,48.53333333333333
2024-12-18,2024-12-24,usa,0,15,0,51.666666666666664
2024-12-25,2024-12-31,usa,0,9,0,38.22222222222222
2025-01-01,2025-01-07,usa,0,16,0,45.6875
2025-01-08,2025-01-14,usa,0,4,0,69.5
2025-01-15,2025-01-21,usa,0,3,0,64
2025-01-22,2025-01-28,usa,0,2,0,75
2025-01-29,2025-02-04,usa,0,2,0,57.5
2025-02-05,2025-02-11,usa,0,1,0,33
2025-02-26,2025-03-04,usa,0,2,0,3
2025-03-05,2025-03-11,usa,0,6,0,45.833333333333336
2025-03-12,2025-03-18,usa,0,3,0,46.666666666666664
2025-03-19,2025-03-25,usa,0,2,0,34
2025-03-26,2025-04-01,usa,0,3,0,42.666666666666664
2025-04-02,2025-04-08,usa,0,1,0,1
2025-04-09,2025-04-15,usa,0,4,0,20.5
2025-04-16,2025-04-22,usa,0,2,0,24.5
2025-04-23,2025-04-29,usa,0,5,0,38.8
2025-04-30,2025-05-06,usa,0,4,0,38.75
2025-05-07,2025-05-13,usa,0,4,0,41.25
2025-05-14,2025-05-20,usa,0,5,0,49
2025-05-21,2025-05-27,usa,0,5,0,51.6
2025-05-28,2025-06-03,usa,0,5,0,28
2025-06-04,2025-06-10,usa,0,7,0,68.71428571428571
2025-06-11,2025-06-17,usa,0,2,0,28.5
2025-06-18,2025-06-24,usa,0,12,0,37.916666666666664
2025-06-25,2025-07-01,usa,0,6,0,27.666666666666668
2025-07-02,2025-07-08,usa,0,5,0,30.8
2025-07-09,2025-07-15,usa,0,4,0,44.5
2025-07-16,2025-07-22,usa,0,6,0,78.5
2025-07-23,2025-07-29,usa,0,10,0,59.5
2025-07-30,2025-08-05,usa,0,8,0,62.625
2025-08-06,2025-08-12,usa,1,6,0.16666666666666666,45.5
2025-08-13,2025-08-19,usa,0,3,0,59
2025-08-20,2025-08-23,usa,0,14,0,60.285714285714285
