start_date,end_date,country,clicks,impressions,ctr,position
2025-04-09,2025-04-15,usa,0,12,0,45.75
2025-04-16,2025-04-22,usa,0,136,0,45.76470588235294
2025-04-23,2025-04-29,usa,1,161,0.006211180124223602,42.422360248447205
2025-04-30,2025-05-06,usa,0,259,0,43.343629343629345
2025-05-07,2025-05-13,usa,1,305,0.003278688524590164,45.062295081967214
2025-05-14,2025-05-20,usa,0,274,0,44.37956204379562
2025-05-21,2025-05-27,usa,0,229,0,46.633187772925766
2025-05-28,2025-06-03,usa,0,127,0,47.98425196850393
2025-06-04,2025-06-10,usa,1,297,0.003367003367003367,39.225589225589225
2025-06-11,2025-06-17,usa,1,330,0.0030303030303030303,39.527272727272724
2025-06-18,2025-06-24,usa,0,209,0,45.430622009569376
2025-06-25,2025-07-01,usa,0,165,0,51.842424242424244
2025-07-02,2025-07-08,usa,0,271,0,42.047970479704794
2025-07-09,2025-07-15,usa,0,241,0,48.98755186721991
2025-07-16,2025-07-22,usa,0,57,0,64.05263157894737
2025-07-23,2025-07-29,usa,0,73,0,63.54794520547945
2025-07-30,2025-08-05,usa,0,38,0,64.63157894736841
2025-08-06,2025-08-12,usa,0,70,0,66.37142857142857
2025-08-13,2025-08-19,usa,0,91,0,66.81318681318682
2025-08-20,2025-08-23,usa,0,46,0,59.84782608695652
