start_date,end_date,country,clicks,impressions,ctr,position
2024-12-18,2024-12-24,usa,0,7,0,29.142857142857142
2024-12-25,2024-12-31,usa,0,9,0,9.222222222222221
2025-01-01,2025-01-07,usa,0,11,0,16.81818181818182
2025-01-08,2025-01-14,usa,0,7,0,9.142857142857142
2025-01-15,2025-01-21,usa,0,14,0,8.642857142857142
2025-01-22,2025-01-28,usa,0,10,0,8.1
2025-01-29,2025-02-04,usa,0,13,0,5.846153846153846
2025-02-05,2025-02-11,usa,0,16,0,7.5625
2025-02-12,2025-02-18,usa,0,10,0,8.7
2025-02-19,2025-02-25,usa,0,15,0,7.533333333333333
2025-02-26,2025-03-04,usa,0,16,0,9.9375
2025-03-05,2025-03-11,usa,0,11,0,11.727272727272727
2025-03-12,2025-03-18,usa,0,15,0,11.933333333333334
2025-03-19,2025-03-25,usa,0,11,0,12.636363636363637
2025-03-26,2025-04-01,usa,0,19,0,8.210526315789473
2025-04-02,2025-04-08,usa,0,9,0,8
2025-04-09,2025-04-15,usa,0,12,0,7.083333333333333
2025-04-16,2025-04-22,usa,0,10,0,8.3
2025-04-23,2025-04-29,usa,0,27,0,9.074074074074074
2025-04-30,2025-05-06,usa,0,18,0,9.88888888888889
2025-05-07,2025-05-13,usa,0,18,0,13
2025-05-14,2025-05-20,usa,0,17,0,10.235294117647058
2025-05-21,2025-05-27,usa,0,22,0,8
2025-05-28,2025-06-03,usa,0,25,0,14.96
2025-06-04,2025-06-10,usa,0,28,0,8
2025-06-11,2025-06-17,usa,0,23,0,9.130434782608695
2025-06-18,2025-06-24,usa,0,20,0,10.7
2025-06-25,2025-07-01,usa,0,15,0,6.8
2025-07-02,2025-07-08,usa,0,25,0,8.08
2025-07-09,2025-07-15,usa,0,22,0,8.272727272727273
2025-07-16,2025-07-22,usa,0,224,0,5.883928571428571
2025-07-23,2025-07-29,usa,0,77,0,6.9480519480519485
2025-07-30,2025-08-05,usa,0,34,0,8.735294117647058
2025-08-06,2025-08-12,usa,0,28,0,8.964285714285715
2025-08-13,2025-08-19,usa,0,27,0,10.222222222222221
2025-08-20,2025-08-20,usa,0,4,0,8.75
