start_date,end_date,country,clicks,impressions,ctr,position
2025-01-08,2025-01-14,usa,0,1,0,5
2025-01-15,2025-01-21,usa,0,2,0,55.5
2025-05-14,2025-05-20,usa,0,1,0,1
2025-05-21,2025-05-27,usa,0,1,0,1
2025-06-11,2025-06-17,usa,0,2,0,1
2025-07-02,2025-07-08,usa,0,1,0,50
2025-07-16,2025-07-22,usa,0,3,0,78.33333333333333
2025-07-23,2025-07-29,usa,0,1,0,100
2025-07-30,2025-08-05,usa,0,1,0,5
