start_date,end_date,country,clicks,impressions,ctr,position
2024-12-11,2024-12-17,usa,0,6,0,63.333333333333336
2024-12-18,2024-12-24,usa,0,10,0,40.5
2024-12-25,2024-12-31,usa,0,9,0,40
2025-01-01,2025-01-07,usa,0,14,0,39.5
2025-01-08,2025-01-14,usa,0,14,0,46.642857142857146
2025-01-15,2025-01-21,usa,0,13,0,44.69230769230769
2025-01-22,2025-01-28,usa,0,3,0,42.333333333333336
2025-01-29,2025-02-04,usa,0,11,0,36.45454545454545
2025-02-05,2025-02-11,usa,0,2,0,32.5
2025-02-12,2025-02-18,usa,0,6,0,49.833333333333336
2025-02-19,2025-02-25,usa,0,3,0,63.333333333333336
2025-02-26,2025-03-04,usa,0,3,0,43
2025-03-05,2025-03-11,usa,0,5,0,39.2
2025-03-12,2025-03-18,usa,0,13,0,51.92307692307692
2025-03-19,2025-03-25,usa,0,18,0,39.166666666666664
2025-03-26,2025-04-01,usa,0,7,0,46.42857142857143
2025-04-02,2025-04-08,usa,0,5,0,46.2
2025-04-09,2025-04-15,usa,0,10,0,42.6
2025-04-16,2025-04-22,usa,0,5,0,47.2
2025-04-23,2025-04-29,usa,0,4,0,47
2025-04-30,2025-05-06,usa,0,9,0,57.888888888888886
2025-05-07,2025-05-13,usa,0,7,0,30.857142857142858
2025-05-14,2025-05-20,usa,0,4,0,55.5
2025-05-21,2025-05-27,usa,0,1,0,82
2025-05-28,2025-06-03,usa,0,4,0,52.5
2025-06-04,2025-06-10,usa,0,1,0,61
2025-06-11,2025-06-17,usa,0,2,0,56
2025-06-18,2025-06-24,usa,0,4,0,55.25
2025-06-25,2025-07-01,usa,0,3,0,57
2025-07-02,2025-07-08,usa,0,1,0,77
2025-07-09,2025-07-15,usa,0,3,0,86
2025-07-16,2025-07-22,usa,0,5,0,66.4
2025-07-23,2025-07-29,usa,0,7,0,77.57142857142857
2025-07-30,2025-08-05,usa,0,9,0,68.77777777777777
2025-08-06,2025-08-12,usa,0,7,0,78.57142857142857
2025-08-13,2025-08-19,usa,0,2,0,80
2025-08-20,2025-08-23,usa,0,1,0,78
