start_date,end_date,country,clicks,impressions,ctr,position
2025-01-22,2025-01-28,usa,0,2,0,3.5
2025-01-29,2025-02-04,usa,0,4,0,6.5
2025-02-12,2025-02-18,usa,0,3,0,23.333333333333332
2025-02-19,2025-02-25,usa,0,1,0,6
2025-02-26,2025-03-04,usa,0,6,0,11.833333333333334
2025-03-05,2025-03-11,usa,0,4,0,49.5
2025-03-12,2025-03-18,usa,0,1,0,64
2025-03-19,2025-03-25,usa,0,1,0,2
2025-03-26,2025-04-01,usa,0,4,0,3.25
2025-04-02,2025-04-08,usa,0,5,0,5.8
2025-04-09,2025-04-15,usa,0,5,0,21.6
2025-04-16,2025-04-22,usa,0,9,0,17.88888888888889
2025-04-23,2025-04-29,usa,0,12,0,9.583333333333334
2025-04-30,2025-05-06,usa,0,14,0,36.785714285714285
2025-05-07,2025-05-13,usa,0,36,0,72.91666666666667
2025-05-14,2025-05-20,usa,0,28,0,61.785714285714285
2025-05-21,2025-05-27,usa,0,12,0,54
2025-05-28,2025-06-03,usa,0,16,0,62.9375
2025-06-04,2025-06-10,usa,0,65,0,76.70769230769231
2025-06-11,2025-06-17,usa,0,73,0,77.26027397260275
2025-06-18,2025-06-24,usa,0,94,0,81.47872340425532
2025-06-25,2025-07-01,usa,0,91,0,78.3956043956044
2025-07-02,2025-07-08,usa,0,53,0,59.45283018867924
2025-07-09,2025-07-15,usa,0,68,0,68.32352941176471
2025-07-16,2025-07-22,usa,0,35,0,75.8
2025-07-23,2025-07-29,usa,0,13,0,53.46153846153846
2025-07-30,2025-08-05,usa,0,33,0,22.363636363636363
2025-08-06,2025-08-12,usa,0,36,0,42.916666666666664
2025-08-13,2025-08-19,usa,0,26,0,30.46153846153846
2025-08-20,2025-08-20,usa,0,6,0,47.166666666666664
