start_date,end_date,country,clicks,impressions,ctr,position
2024-11-13,2024-11-19,usa,0,3,0,58.333333333333336
2024-11-20,2024-11-26,usa,0,5,0,63.4
2024-11-27,2024-12-03,usa,0,1,0,40
2024-12-04,2024-12-10,usa,0,1,0,77
2024-12-11,2024-12-17,usa,0,3,0,64.33333333333334
2024-12-18,2024-12-24,usa,0,3,0,61.333333333333336
2025-01-01,2025-01-07,usa,0,1,0,53
2025-01-08,2025-01-14,usa,0,1,0,52
2025-02-26,2025-03-04,usa,0,2,0,2.5
2025-03-05,2025-03-11,usa,0,1,0,1
2025-03-19,2025-03-25,usa,0,2,0,3.5
2025-03-26,2025-04-01,usa,0,2,0,5.5
2025-04-02,2025-04-08,usa,0,5,0,1.8
2025-04-09,2025-04-15,usa,0,2,0,1
2025-04-16,2025-04-22,usa,0,5,0,1.4
2025-04-23,2025-04-29,usa,0,1,0,1
2025-04-30,2025-05-06,usa,0,3,0,16
2025-05-07,2025-05-13,usa,0,2,0,5
2025-05-28,2025-06-03,usa,0,2,0,6.5
2025-06-25,2025-07-01,usa,0,1,0,1
2025-07-02,2025-07-08,usa,0,3,0,25.333333333333332
2025-07-09,2025-07-15,usa,0,2,0,61.5
2025-07-16,2025-07-22,usa,0,1,0,71
2025-07-23,2025-07-29,usa,0,1,0,66
2025-07-30,2025-08-05,usa,0,1,0,90
2025-08-06,2025-08-12,usa,0,4,0,60
2025-08-20,2025-08-23,usa,0,1,0,46
