start_date,end_date,country,clicks,impressions,ctr,position
2024-08-21,2024-08-27,usa,0,7,0,29.714285714285715
2024-08-28,2024-09-03,usa,0,9,0,45.888888888888886
2024-09-04,2024-09-10,usa,2,11,0.18181818181818182,33.09090909090909
2024-09-11,2024-09-17,usa,1,9,0.1111111111111111,19.22222222222222
2024-09-18,2024-09-24,usa,0,25,0,49.04
2024-09-25,2024-10-01,usa,0,16,0,47.375
2024-10-02,2024-10-08,usa,0,19,0,23.157894736842106
2024-10-09,2024-10-15,usa,0,16,0,60.375
2024-10-16,2024-10-22,usa,0,76,0,57.0921052631579
2024-10-23,2024-10-29,usa,0,85,0,56.27058823529412
2024-10-30,2024-11-05,usa,0,73,0,56.04109589041096
2024-11-06,2024-11-12,usa,0,84,0,52.714285714285715
2024-11-13,2024-11-19,usa,0,57,0,63.24561403508772
2024-11-20,2024-11-26,usa,0,93,0,59.12903225806452
2024-11-27,2024-12-03,usa,0,118,0,54.24576271186441
2024-12-04,2024-12-10,usa,0,111,0,56.153153153153156
2024-12-11,2024-12-17,usa,0,106,0,58.198113207547166
2024-12-18,2024-12-24,usa,0,63,0,62.682539682539684
2024-12-25,2024-12-31,usa,0,56,0,64.80357142857143
2025-01-01,2025-01-07,usa,0,74,0,53.7027027027027
2025-01-08,2025-01-14,usa,0,33,0,52.36363636363637
2025-01-15,2025-01-21,usa,0,49,0,57.795918367346935
2025-01-22,2025-01-28,usa,0,38,0,28.92105263157895
2025-01-29,2025-02-04,usa,1,26,0.038461538461538464,35.38461538461539
2025-02-05,2025-02-11,usa,0,22,0,27.363636363636363
2025-02-12,2025-02-18,usa,0,22,0,18.318181818181817
2025-02-19,2025-02-25,usa,0,20,0,36.2
2025-02-26,2025-03-04,usa,1,29,0.034482758620689655,10.620689655172415
2025-03-05,2025-03-11,usa,0,9,0,31.88888888888889
2025-03-12,2025-03-18,usa,0,6,0,3.5
2025-03-19,2025-03-25,usa,0,11,0,12.454545454545455
2025-03-26,2025-04-01,usa,0,25,0,53.32
2025-04-02,2025-04-08,usa,0,29,0,49.37931034482759
2025-04-09,2025-04-15,usa,0,34,0,63.088235294117645
2025-04-16,2025-04-22,usa,0,40,0,66.2
2025-04-23,2025-04-29,usa,0,22,0,51.63636363636363
2025-04-30,2025-05-06,usa,0,33,0,47.09090909090909
2025-05-07,2025-05-13,usa,0,33,0,48.09090909090909
2025-05-14,2025-05-20,usa,0,24,0,32.41666666666667
2025-05-21,2025-05-27,usa,1,22,0.045454545454545456,40.86363636363637
2025-05-28,2025-06-03,usa,1,20,0.05,40.8
2025-06-04,2025-06-10,usa,2,31,0.06451612903225806,34.58064516129032
2025-06-11,2025-06-17,usa,0,23,0,47.65217391304348
2025-06-18,2025-06-24,usa,0,29,0,44.48275862068966
2025-06-25,2025-07-01,usa,0,38,0,46.76315789473684
2025-07-02,2025-07-08,usa,0,44,0,58.81818181818182
2025-07-09,2025-07-15,usa,0,91,0,48.13186813186813
2025-07-16,2025-07-22,usa,0,46,0,54.02173913043478
2025-07-23,2025-07-29,usa,0,44,0,32.59090909090909
2025-07-30,2025-08-05,usa,0,23,0,40.04347826086956
2025-08-06,2025-08-12,usa,0,52,0,31.307692307692307
2025-08-13,2025-08-19,usa,0,36,0,31.75
2025-08-20,2025-08-23,usa,0,28,0,33.214285714285715
