start_date,end_date,country,clicks,impressions,ctr,position
2024-05-29,2024-06-04,usa,0,1,0,7
2024-06-12,2024-06-18,usa,0,3,0,69.66666666666667
2024-06-19,2024-06-25,usa,0,15,0,76.46666666666667
2024-06-26,2024-07-02,usa,0,21,0,77.66666666666667
2024-07-03,2024-07-09,usa,0,6,0,79.66666666666667
2024-07-10,2024-07-16,usa,0,2,0,54
2024-07-17,2024-07-23,usa,0,1,0,14
2024-07-31,2024-08-06,usa,0,3,0,90.33333333333333
2024-08-07,2024-08-13,usa,0,5,0,73.8
2024-08-14,2024-08-20,usa,0,12,0,77.66666666666667
2024-08-21,2024-08-27,usa,0,17,0,83.3529411764706
2024-08-28,2024-09-03,usa,0,14,0,78.78571428571429
2024-09-04,2024-09-10,usa,0,13,0,89.76923076923077
2024-09-11,2024-09-17,usa,0,14,0,75
2024-09-18,2024-09-24,usa,0,11,0,79
2024-09-25,2024-10-01,usa,0,3,0,61
2024-10-02,2024-10-08,usa,0,8,0,85.5
2024-10-09,2024-10-15,usa,0,10,0,90.3
2024-10-16,2024-10-22,usa,0,18,0,72.05555555555556
2024-10-23,2024-10-29,usa,0,7,0,58
2024-10-30,2024-11-05,usa,0,14,0,80
2024-11-06,2024-11-12,usa,0,19,0,78.63157894736842
2024-11-13,2024-11-19,usa,0,17,0,66.11764705882354
2024-11-20,2024-11-26,usa,0,23,0,72.43478260869566
2024-11-27,2024-12-03,usa,0,30,0,67.5
2024-12-04,2024-12-10,usa,0,32,0,78.40625
2024-12-11,2024-12-17,usa,0,20,0,64.35
2024-12-18,2024-12-24,usa,0,11,0,69
2024-12-25,2024-12-31,usa,0,10,0,71.2
2025-01-01,2025-01-07,usa,0,7,0,69.14285714285714
2025-01-08,2025-01-14,usa,0,9,0,57.666666666666664
2025-01-15,2025-01-21,usa,0,5,0,54
2025-01-22,2025-01-28,usa,0,3,0,50
2025-01-29,2025-02-04,usa,0,8,0,47.375
2025-02-05,2025-02-11,usa,0,5,0,53.8
2025-02-12,2025-02-18,usa,0,4,0,50.75
2025-02-26,2025-03-04,usa,0,5,0,10.2
2025-03-05,2025-03-11,usa,0,9,0,48.44444444444444
2025-03-12,2025-03-18,usa,0,20,0,48.85
2025-03-19,2025-03-25,usa,0,13,0,48.69230769230769
2025-03-26,2025-04-01,usa,0,14,0,34.642857142857146
2025-04-02,2025-04-08,usa,0,23,0,44.95652173913044
2025-04-09,2025-04-15,usa,0,15,0,46.333333333333336
2025-04-16,2025-04-22,usa,0,26,0,59.30769230769231
2025-04-23,2025-04-29,usa,0,17,0,57.588235294117645
2025-04-30,2025-05-06,usa,0,35,0,59.142857142857146
2025-05-07,2025-05-13,usa,0,31,0,65.19354838709677
2025-05-14,2025-05-20,usa,0,20,0,61.1
2025-05-21,2025-05-27,usa,0,20,0,69.3
2025-05-28,2025-06-03,usa,0,21,0,45.80952380952381
2025-06-04,2025-06-10,usa,0,11,0,39.27272727272727
2025-06-11,2025-06-17,usa,0,37,0,51.4054054054054
2025-06-18,2025-06-24,usa,0,24,0,45.916666666666664
2025-06-25,2025-07-01,usa,0,31,0,46.54838709677419
2025-07-02,2025-07-08,usa,0,146,0,50.26027397260274
2025-07-09,2025-07-15,usa,0,138,0,49.86231884057971
2025-07-16,2025-07-22,usa,0,115,0,45.08695652173913
2025-07-23,2025-07-29,usa,0,113,0,38.68141592920354
2025-07-30,2025-08-05,usa,0,127,0,44.881889763779526
2025-08-06,2025-08-12,usa,0,136,0,44.88235294117647
2025-08-13,2025-08-19,usa,0,177,0,47.48587570621469
2025-08-20,2025-08-20,usa,0,25,0,47.4
