start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,0,0,0,0
2024-05-08,2024-05-14,1,15,0.06666666666666667,13.6
2024-05-15,2024-05-21,0,23,0,27.434782608695652
2024-05-22,2024-05-28,0,14,0,33.714285714285715
2024-05-29,2024-06-04,0,24,0,10.625
2024-06-05,2024-06-11,0,25,0,27.92
2024-06-12,2024-06-18,0,23,0,41.43478260869565
2024-06-19,2024-06-25,0,36,0,37.30555555555556
2024-06-26,2024-07-02,1,38,0.02631578947368421,27.13157894736842
2024-07-03,2024-07-09,0,48,0,48.416666666666664
2024-07-10,2024-07-16,0,49,0,36.36734693877551
2024-07-17,2024-07-23,0,31,0,41.29032258064516
2024-07-24,2024-07-30,0,47,0,36.340425531914896
2024-07-31,2024-08-06,0,53,0,30.547169811320753
2024-08-07,2024-08-13,1,66,0.015151515151515152,29.696969696969695
2024-08-14,2024-08-20,0,50,0,29.6
2024-08-21,2024-08-27,2,66,0.030303030303030304,22.424242424242426
2024-08-28,2024-09-03,0,57,0,55.56140350877193
2024-09-04,2024-09-10,4,70,0.05714285714285714,30.557142857142857
2024-09-11,2024-09-17,0,42,0,25.666666666666668
2024-09-18,2024-09-24,2,44,0.045454545454545456,25.022727272727273
2024-09-25,2024-10-01,2,39,0.05128205128205128,36.43589743589744
2024-10-02,2024-10-08,1,30,0.03333333333333333,30.5
2024-10-09,2024-10-15,0,37,0,30.72972972972973
2024-10-16,2024-10-22,0,50,0,32.72
2024-10-23,2024-10-29,1,20,0.05,18.75
2024-10-30,2024-11-05,1,30,0.03333333333333333,10.733333333333333
2024-11-06,2024-11-12,0,20,0,17.5
2024-11-13,2024-11-19,0,23,0,25.82608695652174
2024-11-20,2024-11-26,1,41,0.024390243902439025,24.341463414634145
2024-11-27,2024-12-03,0,21,0,19.714285714285715
2024-12-04,2024-12-10,0,27,0,11.37037037037037
2024-12-11,2024-12-17,2,29,0.06896551724137931,18.275862068965516
2024-12-18,2024-12-24,0,1,0,57
2024-12-25,2024-12-31,0,0,0,0
2025-01-01,2025-01-07,0,0,0,0
2025-01-08,2025-01-14,0,0,0,0
2025-01-15,2025-01-21,0,0,0,0
2025-01-22,2025-01-28,0,0,0,0
2025-01-29,2025-02-04,0,0,0,0
2025-02-05,2025-02-11,0,0,0,0
2025-02-12,2025-02-18,0,0,0,0
2025-02-19,2025-02-25,0,0,0,0
2025-02-26,2025-03-04,0,0,0,0
2025-03-05,2025-03-11,0,0,0,0
2025-03-12,2025-03-18,0,0,0,0
2025-03-19,2025-03-25,0,0,0,0
2025-03-26,2025-04-01,0,0,0,0
2025-04-02,2025-04-08,0,0,0,0
2025-04-09,2025-04-15,0,0,0,0
2025-04-16,2025-04-22,0,0,0,0
2025-04-23,2025-04-29,0,0,0,0
2025-04-30,2025-05-06,0,0,0,0
2025-05-07,2025-05-13,0,0,0,0
2025-05-14,2025-05-20,0,0,0,0
2025-05-21,2025-05-27,0,0,0,0
2025-05-28,2025-06-03,0,0,0,0
2025-06-04,2025-06-10,0,0,0,0
2025-06-11,2025-06-17,0,0,0,0
2025-06-18,2025-06-24,0,0,0,0
2025-06-25,2025-07-01,0,0,0,0
2025-07-02,2025-07-08,0,0,0,0
2025-07-09,2025-07-15,0,0,0,0
2025-07-16,2025-07-22,0,0,0,0
2025-07-23,2025-07-29,0,0,0,0
2025-07-30,2025-08-05,0,0,0,0
2025-08-06,2025-08-12,0,0,0,0
2025-08-13,2025-08-19,0,0,0,0
2025-08-20,2025-08-24,0,0,0,0
