start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,1,4,0.25,3
2024-05-08,2024-05-14,0,0,0,0
2024-05-15,2024-05-21,0,8,0,8
2024-05-22,2024-05-28,0,3,0,10.333333333333334
2024-05-29,2024-06-04,0,0,0,0
2024-06-05,2024-06-11,0,1,0,8
2024-06-12,2024-06-18,0,3,0,6
2024-06-19,2024-06-25,0,2,0,8
2024-06-26,2024-07-02,1,4,0.25,13.5
2024-07-03,2024-07-09,1,2,0.5,7.5
2024-07-10,2024-07-16,1,3,0.3333333333333333,15
2024-07-17,2024-07-23,0,5,0,13.2
2024-07-24,2024-07-30,0,1,0,79
2024-07-31,2024-08-06,0,5,0,22.4
2024-08-07,2024-08-13,0,18,0,12.277777777777779
2024-08-14,2024-08-20,0,16,0,7.1875
2024-08-21,2024-08-27,0,37,0,8.64864864864865
2024-08-28,2024-09-03,1,55,0.01818181818181818,8.418181818181818
2024-09-04,2024-09-10,0,80,0,8.7
2024-09-11,2024-09-17,0,86,0,9.116279069767442
2024-09-18,2024-09-24,0,62,0,7.741935483870968
2024-09-25,2024-10-01,0,50,0,9.94
2024-10-02,2024-10-08,0,66,0,11.651515151515152
2024-10-09,2024-10-15,1,44,0.022727272727272728,10.386363636363637
2024-10-16,2024-10-22,0,50,0,11.62
2024-10-23,2024-10-29,1,41,0.024390243902439025,10.804878048780488
2024-10-30,2024-11-05,1,48,0.020833333333333332,7.270833333333333
2024-11-06,2024-11-12,0,73,0,9.616438356164384
2024-11-13,2024-11-19,0,73,0,13.397260273972602
2024-11-20,2024-11-26,4,77,0.05194805194805195,13.688311688311689
2024-11-27,2024-12-03,0,82,0,15.487804878048781
2024-12-04,2024-12-10,0,88,0,15.056818181818182
2024-12-11,2024-12-17,0,68,0,17.63235294117647
2024-12-18,2024-12-24,2,68,0.029411764705882353,16.838235294117645
2024-12-25,2024-12-31,0,46,0,13.956521739130435
2025-01-01,2025-01-07,1,83,0.012048192771084338,12.144578313253012
2025-01-08,2025-01-14,0,64,0,13.109375
2025-01-15,2025-01-21,2,78,0.02564102564102564,12.794871794871796
2025-01-22,2025-01-28,0,65,0,17.276923076923076
2025-01-29,2025-02-04,1,45,0.022222222222222223,17.733333333333334
2025-02-05,2025-02-11,1,76,0.013157894736842105,14.736842105263158
2025-02-12,2025-02-18,1,66,0.015151515151515152,18.939393939393938
2025-02-19,2025-02-25,0,55,0,21.654545454545456
2025-02-26,2025-03-04,0,48,0,20
2025-03-05,2025-03-11,1,73,0.0136986301369863,14.794520547945206
2025-03-12,2025-03-18,0,76,0,13.486842105263158
2025-03-19,2025-03-25,0,32,0,15.1875
2025-03-26,2025-04-01,2,50,0.04,10
2025-04-02,2025-04-08,1,78,0.01282051282051282,9.743589743589743
2025-04-09,2025-04-15,1,79,0.012658227848101266,7.784810126582278
2025-04-16,2025-04-22,1,20,0.05,19.85
2025-04-23,2025-04-29,2,80,0.025,7.6625
2025-04-30,2025-05-06,0,91,0,9.054945054945055
2025-05-07,2025-05-13,2,83,0.024096385542168676,8.072289156626507
2025-05-14,2025-05-20,0,106,0,7.7075471698113205
2025-05-21,2025-05-27,0,107,0,13.682242990654206
2025-05-28,2025-06-03,2,136,0.014705882352941176,8.779411764705882
2025-06-04,2025-06-10,0,99,0,11.222222222222221
2025-06-11,2025-06-17,0,89,0,14.134831460674157
2025-06-18,2025-06-24,0,81,0,12.851851851851851
2025-06-25,2025-07-01,1,97,0.010309278350515464,10.164948453608247
2025-07-02,2025-07-08,3,118,0.025423728813559324,11.788135593220339
2025-07-09,2025-07-15,0,65,0,20.93846153846154
2025-07-16,2025-07-22,0,65,0,14.353846153846154
2025-07-23,2025-07-29,4,119,0.03361344537815126,13.243697478991596
2025-07-30,2025-08-05,3,122,0.02459016393442623,10.147540983606557
2025-08-06,2025-08-12,0,91,0,9.857142857142858
2025-08-13,2025-08-18,1,105,0.009523809523809525,11.019047619047619
