start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,1,155,0.0064516129032258064,19.774193548387096
2024-05-08,2024-05-14,6,345,0.017391304347826087,8.965217391304348
2024-05-15,2024-05-21,5,402,0.012437810945273632,11.977611940298507
2024-05-22,2024-05-28,7,420,0.016666666666666666,12.061904761904762
2024-05-29,2024-06-04,8,478,0.016736401673640166,11.907949790794978
2024-06-05,2024-06-11,5,301,0.016611295681063124,21.920265780730897
2024-06-12,2024-06-18,4,227,0.01762114537444934,16.140969162995596
2024-06-19,2024-06-25,3,269,0.011152416356877323,39.74721189591078
2024-06-26,2024-07-02,4,312,0.01282051282051282,35.06089743589744
2024-07-03,2024-07-09,1,312,0.003205128205128205,41.52564102564103
2024-07-10,2024-07-16,3,338,0.008875739644970414,48.22485207100592
2024-07-17,2024-07-23,5,261,0.019157088122605363,44.67049808429119
2024-07-24,2024-07-30,3,339,0.008849557522123894,53.23598820058997
2024-07-31,2024-08-06,2,434,0.004608294930875576,54.74193548387097
2024-08-07,2024-08-13,0,331,0,49.50151057401813
2024-08-14,2024-08-20,3,237,0.012658227848101266,48.49367088607595
2024-08-21,2024-08-27,2,311,0.006430868167202572,44.81350482315113
2024-08-28,2024-09-03,1,376,0.0026595744680851063,42.505319148936174
2024-09-04,2024-09-10,3,280,0.010714285714285714,34.746428571428574
2024-09-11,2024-09-17,3,208,0.014423076923076924,30.3125
2024-09-18,2024-09-24,3,303,0.009900990099009901,27.47854785478548
2024-09-25,2024-10-01,3,243,0.012345679012345678,31.790123456790123
2024-10-02,2024-10-08,3,217,0.013824884792626729,40.99078341013825
2024-10-09,2024-10-15,4,276,0.014492753623188406,42.757246376811594
2024-10-16,2024-10-22,4,409,0.009779951100244499,38.95843520782396
2024-10-23,2024-10-29,3,253,0.011857707509881422,30.956521739130434
2024-10-30,2024-11-05,4,374,0.0106951871657754,43.48395721925134
2024-11-06,2024-11-12,3,320,0.009375,38.840625
2024-11-13,2024-11-19,4,410,0.00975609756097561,39.12926829268293
2024-11-20,2024-11-26,3,661,0.0045385779122541605,48.28441754916793
2024-11-27,2024-12-03,2,411,0.004866180048661801,45.27250608272506
2024-12-04,2024-12-10,4,447,0.008948545861297539,43.277404921700224
2024-12-11,2024-12-17,4,360,0.011111111111111112,38.980555555555554
2024-12-18,2024-12-24,3,334,0.008982035928143712,46.72754491017964
2024-12-25,2024-12-31,3,381,0.007874015748031496,47.958005249343834
2025-01-01,2025-01-07,2,326,0.006134969325153374,32.6319018404908
2025-01-08,2025-01-14,5,340,0.014705882352941176,33.194117647058825
2025-01-15,2025-01-21,6,471,0.012738853503184714,36.169851380042466
2025-01-22,2025-01-28,7,422,0.016587677725118485,32.55450236966824
2025-01-29,2025-02-04,3,372,0.008064516129032258,32.25268817204301
2025-02-05,2025-02-11,5,436,0.011467889908256881,19.878440366972477
2025-02-12,2025-02-18,2,316,0.006329113924050633,31.553797468354432
2025-02-19,2025-02-25,2,360,0.005555555555555556,35.330555555555556
2025-02-26,2025-03-04,2,406,0.0049261083743842365,34.19950738916256
2025-03-05,2025-03-11,2,315,0.006349206349206349,27.498412698412697
2025-03-12,2025-03-18,3,314,0.009554140127388535,29.471337579617835
2025-03-19,2025-03-25,5,317,0.015772870662460567,24.90851735015773
2025-03-26,2025-04-01,6,343,0.01749271137026239,26.784256559766764
2025-04-02,2025-04-08,4,591,0.00676818950930626,12.416243654822335
2025-04-09,2025-04-15,4,708,0.005649717514124294,11.231638418079097
2025-04-16,2025-04-22,1,547,0.0018281535648994515,15.142595978062158
2025-04-23,2025-04-29,4,421,0.009501187648456057,17.719714964370546
2025-04-30,2025-05-06,2,454,0.004405286343612335,19.11894273127753
2025-05-07,2025-05-13,5,451,0.011086474501108648,18.594235033259423
2025-05-14,2025-05-20,2,473,0.004228329809725159,19.684989429175477
2025-05-21,2025-05-27,2,460,0.004347826086956522,25.11521739130435
2025-05-28,2025-06-03,3,418,0.007177033492822967,31.504784688995215
2025-06-04,2025-06-10,1,390,0.002564102564102564,32.37948717948718
2025-06-11,2025-06-17,2,306,0.006535947712418301,33.83986928104575
2025-06-18,2025-06-24,1,356,0.0028089887640449437,30.31741573033708
2025-06-25,2025-07-01,0,415,0,25.773493975903616
2025-07-02,2025-07-08,0,675,0,16.285925925925927
2025-07-09,2025-07-15,0,428,0,23.72429906542056
2025-07-16,2025-07-22,1,333,0.003003003003003003,27.06906906906907
2025-07-23,2025-07-29,0,430,0,17.674418604651162
2025-07-30,2025-08-05,0,307,0,21.169381107491855
2025-08-06,2025-08-12,0,284,0,22.257042253521128
2025-08-13,2025-08-18,0,220,0,18.595454545454544
