start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,0,0,0,0
2024-05-08,2024-05-14,0,5,0,15.2
2024-05-15,2024-05-21,0,18,0,11.555555555555555
2024-05-22,2024-05-28,0,18,0,13.88888888888889
2024-05-29,2024-06-04,0,7,0,44.57142857142857
2024-06-05,2024-06-11,0,14,0,34
2024-06-12,2024-06-18,0,14,0,30.571428571428573
2024-06-19,2024-06-25,0,21,0,35
2024-06-26,2024-07-02,1,24,0.041666666666666664,38.416666666666664
2024-07-03,2024-07-09,0,39,0,40.41025641025641
2024-07-10,2024-07-16,0,32,0,34.0625
2024-07-17,2024-07-23,1,25,0.04,41.72
2024-07-24,2024-07-30,0,26,0,28.53846153846154
2024-07-31,2024-08-06,2,73,0.0273972602739726,34.821917808219176
2024-08-07,2024-08-13,0,33,0,20.90909090909091
2024-08-14,2024-08-20,0,26,0,12.923076923076923
2024-08-21,2024-08-27,0,41,0,25.829268292682926
2024-08-28,2024-09-03,1,35,0.02857142857142857,21.571428571428573
2024-09-04,2024-09-10,1,30,0.03333333333333333,17.666666666666668
2024-09-11,2024-09-17,0,58,0,24.79310344827586
2024-09-18,2024-09-24,0,33,0,24.727272727272727
2024-09-25,2024-10-01,0,36,0,15.61111111111111
2024-10-02,2024-10-08,1,24,0.041666666666666664,16.25
2024-10-09,2024-10-15,2,52,0.038461538461538464,48.26923076923077
2024-10-16,2024-10-22,2,78,0.02564102564102564,36.62820512820513
2024-10-23,2024-10-29,2,68,0.029411764705882353,33.911764705882355
2024-10-30,2024-11-05,2,79,0.02531645569620253,47.835443037974684
2024-11-06,2024-11-12,0,80,0,34.9
2024-11-13,2024-11-19,0,39,0,27.128205128205128
2024-11-20,2024-11-26,2,90,0.022222222222222223,32.84444444444445
2024-11-27,2024-12-03,2,53,0.03773584905660377,28.132075471698112
2024-12-04,2024-12-10,0,79,0,24.21518987341772
2024-12-11,2024-12-17,3,61,0.04918032786885246,29.688524590163933
2024-12-18,2024-12-24,0,56,0,25.642857142857142
2024-12-25,2024-12-31,0,24,0,29.458333333333332
2025-01-01,2025-01-07,1,52,0.019230769230769232,20.442307692307693
2025-01-08,2025-01-14,2,50,0.04,14.12
2025-01-15,2025-01-21,1,48,0.020833333333333332,12.541666666666666
2025-01-22,2025-01-28,1,65,0.015384615384615385,17.661538461538463
2025-01-29,2025-02-04,1,58,0.017241379310344827,14.482758620689655
2025-02-05,2025-02-11,4,59,0.06779661016949153,11.661016949152541
2025-02-12,2025-02-18,0,50,0,8.719999999999999
2025-02-19,2025-02-25,1,60,0.016666666666666666,14.8
2025-02-26,2025-03-04,4,80,0.05,12.375
2025-03-05,2025-03-11,1,54,0.018518518518518517,12.61111111111111
2025-03-12,2025-03-18,1,63,0.015873015873015872,16.349206349206348
2025-03-19,2025-03-25,0,82,0,12.463414634146341
2025-03-26,2025-04-01,2,110,0.01818181818181818,12.081818181818182
2025-04-02,2025-04-08,1,81,0.012345679012345678,12.814814814814815
2025-04-09,2025-04-15,1,70,0.014285714285714285,15.285714285714286
2025-04-16,2025-04-22,1,64,0.015625,7.984375
2025-04-23,2025-04-29,1,63,0.015873015873015872,11.11111111111111
2025-04-30,2025-05-06,1,50,0.02,15.2
2025-05-07,2025-05-13,1,63,0.015873015873015872,10.333333333333334
2025-05-14,2025-05-20,1,47,0.02127659574468085,13.787234042553191
2025-05-21,2025-05-27,3,44,0.06818181818181818,13.318181818181818
2025-05-28,2025-06-03,1,67,0.014925373134328358,14.343283582089553
2025-06-04,2025-06-10,3,59,0.05084745762711865,15.40677966101695
2025-06-11,2025-06-17,2,44,0.045454545454545456,12.568181818181818
2025-06-18,2025-06-24,0,41,0,21.048780487804876
2025-06-25,2025-07-01,1,52,0.019230769230769232,20.153846153846153
2025-07-02,2025-07-08,1,107,0.009345794392523364,17.19626168224299
2025-07-09,2025-07-15,0,17,0,23.647058823529413
2025-07-16,2025-07-22,0,0,0,0
2025-07-23,2025-07-29,0,0,0,0
2025-07-30,2025-08-05,0,0,0,0
2025-08-06,2025-08-12,0,0,0,0
2025-08-13,2025-08-18,0,0,0,0
