start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,0,0,0,0
2024-05-08,2024-05-14,0,0,0,0
2024-05-15,2024-05-21,0,0,0,0
2024-05-22,2024-05-28,0,0,0,0
2024-05-29,2024-06-04,0,0,0,0
2024-06-05,2024-06-11,0,0,0,0
2024-06-12,2024-06-18,0,0,0,0
2024-06-19,2024-06-25,0,0,0,0
2024-06-26,2024-07-02,0,0,0,0
2024-07-03,2024-07-09,0,0,0,0
2024-07-10,2024-07-16,0,0,0,0
2024-07-17,2024-07-23,0,0,0,0
2024-07-24,2024-07-30,0,0,0,0
2024-07-31,2024-08-06,0,0,0,0
2024-08-07,2024-08-13,0,1,0,2
2024-08-14,2024-08-20,1,3,0.3333333333333333,16.666666666666664
2024-08-21,2024-08-27,0,16,0,6.9375
2024-08-28,2024-09-03,1,19,0.05263157894736842,38.1578947368421
2024-09-04,2024-09-10,0,10,0,13.8
2024-09-11,2024-09-17,1,12,0.08333333333333333,18.666666666666668
2024-09-18,2024-09-24,1,18,0.05555555555555555,37.05555555555556
2024-09-25,2024-10-01,0,26,0,36.61538461538461
2024-10-02,2024-10-08,1,35,0.02857142857142857,36.65714285714286
2024-10-09,2024-10-15,1,27,0.037037037037037035,20.59259259259259
2024-10-16,2024-10-22,0,35,0,38.51428571428571
2024-10-23,2024-10-29,0,42,0,45.214285714285715
2024-10-30,2024-11-05,0,130,0,66.44615384615385
2024-11-06,2024-11-12,0,222,0,76.36936936936937
2024-11-13,2024-11-19,0,342,0,71.31286549707602
2024-11-20,2024-11-26,0,420,0,72.56190476190476
2024-11-27,2024-12-03,0,377,0,69.86737400530504
2024-12-04,2024-12-10,1,421,0.0023752969121140144,73.1187648456057
2024-12-11,2024-12-17,0,302,0,70.35099337748345
2024-12-18,2024-12-24,0,206,0,73.55339805825243
2024-12-25,2024-12-31,2,115,0.017391304347826087,79.47826086956522
2025-01-01,2025-01-07,0,49,0,60.89795918367347
2025-01-08,2025-01-14,1,33,0.030303030303030304,26.757575757575758
2025-01-15,2025-01-21,1,29,0.034482758620689655,8.793103448275861
2025-01-22,2025-01-28,0,25,0,23.76
2025-01-29,2025-02-04,1,24,0.041666666666666664,24.041666666666668
2025-02-05,2025-02-11,0,22,0,30.318181818181817
2025-02-12,2025-02-18,3,44,0.06818181818181818,6.181818181818182
2025-02-19,2025-02-25,0,25,0,8.24
2025-02-26,2025-03-04,0,28,0,6.964285714285714
2025-03-05,2025-03-11,1,23,0.043478260869565216,7.304347826086956
2025-03-12,2025-03-18,1,13,0.07692307692307693,10.76923076923077
2025-03-19,2025-03-25,1,23,0.043478260869565216,6.6521739130434785
2025-03-26,2025-04-01,1,28,0.03571428571428571,6.785714285714286
2025-04-02,2025-04-08,0,15,0,7.8
2025-04-09,2025-04-15,1,20,0.05,9.9
2025-04-16,2025-04-22,0,22,0,4.818181818181818
2025-04-23,2025-04-29,1,30,0.03333333333333333,6.066666666666666
2025-04-30,2025-05-06,0,30,0,6.633333333333334
2025-05-07,2025-05-13,1,14,0.07142857142857142,5.357142857142857
2025-05-14,2025-05-20,2,26,0.07692307692307693,7.538461538461538
2025-05-21,2025-05-27,0,34,0,7.029411764705882
2025-05-28,2025-06-03,0,17,0,9.823529411764707
2025-06-04,2025-06-10,1,32,0.03125,10.6875
2025-06-11,2025-06-17,0,45,0,4.133333333333333
2025-06-18,2025-06-24,1,23,0.043478260869565216,8.73913043478261
2025-06-25,2025-07-01,1,31,0.03225806451612903,12.258064516129032
2025-07-02,2025-07-08,0,22,0,7.909090909090909
2025-07-09,2025-07-15,0,28,0,18.785714285714285
2025-07-16,2025-07-22,1,34,0.029411764705882353,10.088235294117647
2025-07-23,2025-07-29,0,26,0,7.769230769230769
2025-07-30,2025-08-05,1,30,0.03333333333333333,11.2
2025-08-06,2025-08-12,1,30,0.03333333333333333,7.033333333333333
2025-08-13,2025-08-19,0,31,0,9.838709677419354
2025-08-20,2025-08-24,1,12,0.08333333333333333,15.583333333333334
