start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,0,0,0,0
2024-05-08,2024-05-14,0,0,0,0
2024-05-15,2024-05-21,0,0,0,0
2024-05-22,2024-05-28,0,0,0,0
2024-05-29,2024-06-04,0,0,0,0
2024-06-05,2024-06-11,0,0,0,0
2024-06-12,2024-06-18,0,0,0,0
2024-06-19,2024-06-25,0,0,0,0
2024-06-26,2024-07-02,0,0,0,0
2024-07-03,2024-07-09,0,0,0,0
2024-07-10,2024-07-16,0,0,0,0
2024-07-17,2024-07-23,0,0,0,0
2024-07-24,2024-07-30,0,0,0,0
2024-07-31,2024-08-06,0,0,0,0
2024-08-07,2024-08-13,0,0,0,0
2024-08-14,2024-08-20,0,0,0,0
2024-08-21,2024-08-27,0,22,0,37.13636363636363
2024-08-28,2024-09-03,0,29,0,29.724137931034484
2024-09-04,2024-09-10,2,49,0.04081632653061224,20.448979591836736
2024-09-11,2024-09-17,1,45,0.022222222222222223,31.42222222222222
2024-09-18,2024-09-24,0,67,0,46.3134328358209
2024-09-25,2024-10-01,0,54,0,45.611111111111114
2024-10-02,2024-10-08,1,72,0.013888888888888888,33.25
2024-10-09,2024-10-15,0,59,0,51.16949152542373
2024-10-16,2024-10-22,0,190,0,57.11578947368421
2024-10-23,2024-10-29,1,232,0.004310344827586207,53.508620689655174
2024-10-30,2024-11-05,0,210,0,57.41428571428571
2024-11-06,2024-11-12,1,215,0.004651162790697674,51.14418604651163
2024-11-13,2024-11-19,0,195,0,52.12820512820513
2024-11-20,2024-11-26,0,251,0,52.23107569721115
2024-11-27,2024-12-03,0,329,0,51.51975683890578
2024-12-04,2024-12-10,1,285,0.0035087719298245615,54.47719298245614
2024-12-11,2024-12-17,1,290,0.0034482758620689655,52.3
2024-12-18,2024-12-24,2,192,0.010416666666666666,55.796875
2024-12-25,2024-12-31,2,155,0.012903225806451613,57.67741935483871
2025-01-01,2025-01-07,0,197,0,54.121827411167516
2025-01-08,2025-01-14,1,100,0.01,51.02
2025-01-15,2025-01-21,0,160,0,60.15
2025-01-22,2025-01-28,0,156,0,37.23717948717949
2025-01-29,2025-02-04,1,127,0.007874015748031496,36.67716535433071
2025-02-05,2025-02-11,1,109,0.009174311926605505,34.48623853211009
2025-02-12,2025-02-18,0,113,0,29.300884955752213
2025-02-19,2025-02-25,4,103,0.038834951456310676,29.223300970873787
2025-02-26,2025-03-04,1,65,0.015384615384615385,17.861538461538462
2025-03-05,2025-03-11,0,61,0,36.18032786885246
2025-03-12,2025-03-18,0,40,0,29.05
2025-03-19,2025-03-25,1,67,0.014925373134328358,26.29850746268657
2025-03-26,2025-04-01,0,147,0,45.285714285714285
2025-04-02,2025-04-08,0,200,0,39.43
2025-04-09,2025-04-15,1,221,0.004524886877828055,50.65610859728507
2025-04-16,2025-04-22,0,144,0,54
2025-04-23,2025-04-29,0,147,0,45.59183673469388
2025-04-30,2025-05-06,0,141,0,44.49645390070922
2025-05-07,2025-05-13,0,149,0,38.81879194630873
2025-05-14,2025-05-20,0,141,0,42.02127659574468
2025-05-21,2025-05-27,1,129,0.007751937984496124,33.63565891472868
2025-05-28,2025-06-03,1,177,0.005649717514124294,39.48587570621469
2025-06-04,2025-06-10,2,112,0.017857142857142856,36.67857142857143
2025-06-11,2025-06-17,2,168,0.011904761904761904,38.220238095238095
2025-06-18,2025-06-24,0,145,0,38.00689655172414
2025-06-25,2025-07-01,1,189,0.005291005291005291,40.026455026455025
2025-07-02,2025-07-08,1,175,0.005714285714285714,46.245714285714286
2025-07-09,2025-07-15,1,303,0.0033003300330033004,44.40924092409241
2025-07-16,2025-07-22,0,202,0,42.7029702970297
2025-07-23,2025-07-29,0,205,0,36.40487804878049
2025-07-30,2025-08-05,1,172,0.005813953488372093,40.25
2025-08-06,2025-08-12,0,203,0,32.54187192118226
2025-08-13,2025-08-19,0,197,0,26.395939086294415
2025-08-20,2025-08-24,0,152,0,32.84210526315789
