start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,0,10,0,4.4
2024-05-08,2024-05-14,0,11,0,11.363636363636363
2024-05-15,2024-05-21,0,2,0,1
2024-05-22,2024-05-28,1,9,0.1111111111111111,46.22222222222222
2024-05-29,2024-06-04,0,3,0,12.333333333333334
2024-06-05,2024-06-11,0,11,0,41.45454545454545
2024-06-12,2024-06-18,0,4,0,40.5
2024-06-19,2024-06-25,1,8,0.125,29.5
2024-06-26,2024-07-02,0,11,0,17.818181818181817
2024-07-03,2024-07-09,0,7,0,20.571428571428573
2024-07-10,2024-07-16,0,12,0,12
2024-07-17,2024-07-23,0,13,0,51.92307692307692
2024-07-24,2024-07-30,1,14,0.07142857142857142,57.57142857142857
2024-07-31,2024-08-06,0,13,0,55.15384615384615
2024-08-07,2024-08-13,0,24,0,17.791666666666668
2024-08-14,2024-08-20,0,32,0,16.40625
2024-08-21,2024-08-27,0,16,0,55.125
2024-08-28,2024-09-03,0,61,0,17.42622950819672
2024-09-04,2024-09-10,0,80,0,14.0875
2024-09-11,2024-09-17,2,70,0.02857142857142857,16.457142857142856
2024-09-18,2024-09-24,0,25,0,26.48
2024-09-25,2024-10-01,0,54,0,23.425925925925927
2024-10-02,2024-10-08,0,63,0,16.063492063492063
2024-10-09,2024-10-15,1,43,0.023255813953488372,8.604651162790699
2024-10-16,2024-10-22,0,69,0,19.028985507246375
2024-10-23,2024-10-29,0,51,0,16.137254901960784
2024-10-30,2024-11-05,2,58,0.034482758620689655,9.10344827586207
2024-11-06,2024-11-12,0,92,0,10.847826086956522
2024-11-13,2024-11-19,0,98,0,14.142857142857142
2024-11-20,2024-11-26,1,100,0.01,12.39
2024-11-27,2024-12-03,0,113,0,16.194690265486727
2024-12-04,2024-12-10,1,122,0.00819672131147541,16.48360655737705
2024-12-11,2024-12-17,0,80,0,19
2024-12-18,2024-12-24,0,77,0,15.441558441558442
2024-12-25,2024-12-31,0,11,0,21.454545454545453
2025-01-01,2025-01-07,0,62,0,9.274193548387096
2025-01-08,2025-01-14,0,66,0,13.06060606060606
2025-01-15,2025-01-21,0,44,0,9.613636363636363
2025-01-22,2025-01-28,0,18,0,24.77777777777778
2025-01-29,2025-02-04,0,10,0,34.3
2025-02-05,2025-02-11,0,8,0,13.875
2025-02-12,2025-02-18,0,46,0,14.978260869565217
2025-02-19,2025-02-25,0,15,0,40.86666666666667
2025-02-26,2025-03-04,0,7,0,18.285714285714285
2025-03-05,2025-03-11,0,7,0,57.42857142857143
2025-03-12,2025-03-18,0,10,0,39.2
2025-03-19,2025-03-25,0,8,0,69.75
2025-03-26,2025-04-01,1,13,0.07692307692307693,15.923076923076923
2025-04-02,2025-04-08,0,8,0,47
2025-04-09,2025-04-15,0,5,0,39.4
2025-04-16,2025-04-22,0,10,0,49.9
2025-04-23,2025-04-29,0,20,0,42.55
2025-04-30,2025-05-06,0,16,0,63.5625
2025-05-07,2025-05-13,0,15,0,74.6
2025-05-14,2025-05-20,0,32,0,32.625
2025-05-21,2025-05-27,0,22,0,47.81818181818182
2025-05-28,2025-06-03,0,26,0,34.07692307692308
2025-06-04,2025-06-10,0,15,0,52.333333333333336
2025-06-11,2025-06-17,0,13,0,51.53846153846154
2025-06-18,2025-06-24,0,19,0,33.63157894736842
2025-06-25,2025-07-01,0,9,0,6.111111111111111
2025-07-02,2025-07-08,0,24,0,27.083333333333332
2025-07-09,2025-07-15,0,39,0,17.333333333333332
2025-07-16,2025-07-22,2,15,0.13333333333333333,39.2
2025-07-23,2025-07-29,0,13,0,66.6923076923077
2025-07-30,2025-08-05,0,26,0,31.73076923076923
2025-08-06,2025-08-12,0,11,0,46.63636363636363
2025-08-13,2025-08-18,0,10,0,56.6
