start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,0,0,0,0
2024-05-08,2024-05-14,0,0,0,0
2024-05-15,2024-05-21,0,0,0,0
2024-05-22,2024-05-28,0,0,0,0
2024-05-29,2024-06-04,0,0,0,0
2024-06-05,2024-06-11,0,0,0,0
2024-06-12,2024-06-18,0,0,0,0
2024-06-19,2024-06-25,0,0,0,0
2024-06-26,2024-07-02,0,0,0,0
2024-07-03,2024-07-09,0,0,0,0
2024-07-10,2024-07-16,0,0,0,0
2024-07-17,2024-07-23,0,0,0,0
2024-07-24,2024-07-30,0,0,0,0
2024-07-31,2024-08-06,0,0,0,0
2024-08-07,2024-08-13,0,0,0,0
2024-08-14,2024-08-20,0,0,0,0
2024-08-21,2024-08-27,0,0,0,0
2024-08-28,2024-09-03,0,0,0,0
2024-09-04,2024-09-10,0,0,0,0
2024-09-11,2024-09-17,0,1,0,41
2024-09-18,2024-09-24,0,57,0,23.210526315789473
2024-09-25,2024-10-01,0,90,0,27.977777777777778
2024-10-02,2024-10-08,1,112,0.008928571428571428,34.75
2024-10-09,2024-10-15,1,109,0.009174311926605505,28.119266055045873
2024-10-16,2024-10-22,1,107,0.009345794392523364,15.616822429906541
2024-10-23,2024-10-29,2,205,0.00975609756097561,17.10731707317073
2024-10-30,2024-11-05,1,245,0.004081632653061225,13.175510204081633
2024-11-06,2024-11-12,0,202,0,12.237623762376238
2024-11-13,2024-11-19,1,266,0.0037593984962406013,13.011278195488721
2024-11-20,2024-11-26,3,503,0.005964214711729622,32.72564612326043
2024-11-27,2024-12-03,3,444,0.006756756756756757,38.5518018018018
2024-12-04,2024-12-10,3,411,0.0072992700729927005,36.476885644768856
2024-12-11,2024-12-17,3,494,0.006072874493927126,31.795546558704455
2024-12-18,2024-12-24,1,418,0.0023923444976076554,37.311004784689
2024-12-25,2024-12-31,4,485,0.008247422680412371,33.28041237113402
2025-01-01,2025-01-07,2,512,0.00390625,30.509765625
2025-01-08,2025-01-14,7,546,0.01282051282051282,24.382783882783883
2025-01-15,2025-01-21,3,502,0.00597609561752988,29.56972111553785
2025-01-22,2025-01-28,3,490,0.006122448979591836,33.248979591836736
2025-01-29,2025-02-04,5,621,0.008051529790660225,30.59259259259259
2025-02-05,2025-02-11,0,479,0,26.288100208768267
2025-02-12,2025-02-18,4,481,0.008316008316008316,22.854469854469855
2025-02-19,2025-02-25,2,495,0.00404040404040404,25.31919191919192
2025-02-26,2025-03-04,4,390,0.010256410256410256,17.323076923076922
2025-03-05,2025-03-11,1,378,0.0026455026455026454,12.166666666666666
2025-03-12,2025-03-18,2,547,0.003656307129798903,11.583180987202924
2025-03-19,2025-03-25,2,1147,0.0017436791630340018,13.123801220575414
2025-03-26,2025-04-01,4,838,0.00477326968973747,16.359188544152744
2025-04-02,2025-04-08,0,720,0,15.793055555555556
2025-04-09,2025-04-15,2,555,0.0036036036036036037,18.32972972972973
2025-04-16,2025-04-22,2,514,0.0038910505836575876,21.295719844357976
2025-04-23,2025-04-29,5,569,0.008787346221441126,18.193321616871703
2025-04-30,2025-05-06,2,566,0.0035335689045936395,15.62720848056537
2025-05-07,2025-05-13,2,479,0.0041753653444676405,15.446764091858038
2025-05-14,2025-05-20,4,528,0.007575757575757576,13.405303030303031
2025-05-21,2025-05-27,3,625,0.0048,15.7808
2025-05-28,2025-06-03,3,582,0.005154639175257732,17.2766323024055
2025-06-04,2025-06-10,1,558,0.0017921146953405018,20.731182795698924
2025-06-11,2025-06-17,2,512,0.00390625,11.931640625
2025-06-18,2025-06-24,4,454,0.00881057268722467,13.284140969162996
2025-06-25,2025-07-01,3,591,0.005076142131979695,13.939086294416244
2025-07-02,2025-07-08,3,599,0.005008347245409015,16.737896494156928
2025-07-09,2025-07-15,3,538,0.0055762081784386614,16.98884758364312
2025-07-16,2025-07-22,8,592,0.013513513513513514,16.261824324324323
2025-07-23,2025-07-29,6,755,0.007947019867549669,28.32317880794702
2025-07-30,2025-08-05,2,693,0.002886002886002886,28.616161616161616
2025-08-06,2025-08-12,2,641,0.0031201248049922,28.59594383775351
2025-08-13,2025-08-18,6,631,0.009508716323296355,24.984152139461173
