start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,0,0,0,0
2024-05-08,2024-05-14,0,0,0,0
2024-05-15,2024-05-21,0,0,0,0
2024-05-22,2024-05-28,0,0,0,0
2024-05-29,2024-06-04,0,0,0,0
2024-06-05,2024-06-11,0,0,0,0
2024-06-12,2024-06-18,0,0,0,0
2024-06-19,2024-06-25,0,0,0,0
2024-06-26,2024-07-02,0,0,0,0
2024-07-03,2024-07-09,0,0,0,0
2024-07-10,2024-07-16,0,0,0,0
2024-07-17,2024-07-23,0,0,0,0
2024-07-24,2024-07-30,0,0,0,0
2024-07-31,2024-08-06,0,0,0,0
2024-08-07,2024-08-13,0,0,0,0
2024-08-14,2024-08-20,0,0,0,0
2024-08-21,2024-08-27,0,20,0,34.75
2024-08-28,2024-09-03,1,111,0.009009009009009009,67.23423423423424
2024-09-04,2024-09-10,0,131,0,80.30534351145039
2024-09-11,2024-09-17,1,133,0.007518796992481203,77.00751879699249
2024-09-18,2024-09-24,0,89,0,58.52808988764045
2024-09-25,2024-10-01,0,54,0,37.53703703703704
2024-10-02,2024-10-08,0,78,0,28.064102564102566
2024-10-09,2024-10-15,2,75,0.02666666666666667,30.813333333333333
2024-10-16,2024-10-22,0,94,0,23.148936170212767
2024-10-23,2024-10-29,0,120,0,21.891666666666666
2024-10-30,2024-11-05,2,80,0.025,29.7
2024-11-06,2024-11-12,2,77,0.025974025974025976,26.805194805194805
2024-11-13,2024-11-19,0,68,0,33.588235294117645
2024-11-20,2024-11-26,1,76,0.013157894736842105,26.973684210526315
2024-11-27,2024-12-03,1,119,0.008403361344537815,32.470588235294116
2024-12-04,2024-12-10,1,101,0.009900990099009901,28.623762376237625
2024-12-11,2024-12-17,0,81,0,29.59259259259259
2024-12-18,2024-12-24,1,90,0.011111111111111112,43.333333333333336
2024-12-25,2024-12-31,0,143,0,56.46153846153846
2025-01-01,2025-01-07,2,234,0.008547008547008548,61.465811965811966
2025-01-08,2025-01-14,0,141,0,70.33333333333333
2025-01-15,2025-01-21,1,93,0.010752688172043012,46.956989247311824
2025-01-22,2025-01-28,3,134,0.022388059701492536,42.8955223880597
2025-01-29,2025-02-04,1,129,0.007751937984496124,56.57364341085271
2025-02-05,2025-02-11,1,119,0.008403361344537815,46.79831932773109
2025-02-12,2025-02-18,0,116,0,44.58620689655172
2025-02-19,2025-02-25,2,116,0.017241379310344827,42.1551724137931
2025-02-26,2025-03-04,0,141,0,36.787234042553195
2025-03-05,2025-03-11,0,111,0,48.22522522522522
2025-03-12,2025-03-18,0,128,0,44.5546875
2025-03-19,2025-03-25,2,130,0.015384615384615385,50.315384615384616
2025-03-26,2025-04-01,1,116,0.008620689655172414,56.672413793103445
2025-04-02,2025-04-08,1,159,0.006289308176100629,45.63522012578616
2025-04-09,2025-04-15,0,149,0,43.20805369127517
2025-04-16,2025-04-22,1,86,0.011627906976744186,45.48837209302326
2025-04-23,2025-04-29,0,117,0,36.43589743589744
2025-04-30,2025-05-06,4,96,0.041666666666666664,23.177083333333332
2025-05-07,2025-05-13,2,107,0.018691588785046728,37.96261682242991
2025-05-14,2025-05-20,1,122,0.00819672131147541,29.87704918032787
2025-05-21,2025-05-27,1,112,0.008928571428571428,28.303571428571427
2025-05-28,2025-06-03,3,142,0.02112676056338028,21.95774647887324
2025-06-04,2025-06-10,1,105,0.009523809523809525,24.742857142857144
2025-06-11,2025-06-17,1,73,0.0136986301369863,32.95890410958904
2025-06-18,2025-06-24,0,87,0,25.011494252873565
2025-06-25,2025-07-01,3,132,0.022727272727272728,12.780303030303031
2025-07-02,2025-07-08,1,70,0.014285714285714285,36.7
2025-07-09,2025-07-15,1,98,0.01020408163265306,31.20408163265306
2025-07-16,2025-07-22,2,100,0.02,34.24
2025-07-23,2025-07-29,0,163,0,51.02453987730061
2025-07-30,2025-08-05,0,116,0,49.672413793103445
2025-08-06,2025-08-12,1,103,0.009708737864077669,20.74757281553398
2025-08-13,2025-08-19,0,103,0,34.87378640776699
2025-08-20,2025-08-24,0,62,0,44.74193548387097
