start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,0,0,0,0
2024-05-08,2024-05-14,0,0,0,0
2024-05-15,2024-05-21,0,0,0,0
2024-05-22,2024-05-28,0,0,0,0
2024-05-29,2024-06-04,0,17,0,63.05882352941177
2024-06-05,2024-06-11,0,40,0,56.6
2024-06-12,2024-06-18,0,22,0,41.40909090909091
2024-06-19,2024-06-25,0,13,0,42.92307692307692
2024-06-26,2024-07-02,0,50,0,65.34
2024-07-03,2024-07-09,0,51,0,55.09803921568628
2024-07-10,2024-07-16,0,68,0,51.11764705882353
2024-07-17,2024-07-23,0,48,0,54.895833333333336
2024-07-24,2024-07-30,0,50,0,49.24
2024-07-31,2024-08-06,1,152,0.006578947368421052,57.76315789473684
2024-08-07,2024-08-13,0,56,0,49.660714285714285
2024-08-14,2024-08-20,0,48,0,43.3125
2024-08-21,2024-08-27,1,125,0.008,50.608
2024-08-28,2024-09-03,0,59,0,48.59322033898305
2024-09-04,2024-09-10,0,75,0,57.053333333333335
2024-09-11,2024-09-17,0,84,0,58
2024-09-18,2024-09-24,0,105,0,57.99047619047619
2024-09-25,2024-10-01,0,68,0,59.63235294117647
2024-10-02,2024-10-08,1,76,0.013157894736842105,57.03947368421053
2024-10-09,2024-10-15,0,86,0,57.33720930232558
2024-10-16,2024-10-22,0,87,0,55.64367816091954
2024-10-23,2024-10-29,1,112,0.008928571428571428,43.455357142857146
2024-10-30,2024-11-05,0,113,0,35.11504424778761
2024-11-06,2024-11-12,1,136,0.007352941176470588,30.029411764705884
2024-11-13,2024-11-19,2,167,0.011976047904191617,33.29940119760479
2024-11-20,2024-11-26,0,153,0,48.38562091503268
2024-11-27,2024-12-03,0,105,0,53.03809523809524
2024-12-04,2024-12-10,0,111,0,48.8018018018018
2024-12-11,2024-12-17,0,119,0,34.12605042016807
2024-12-18,2024-12-24,0,128,0,38.1640625
2024-12-25,2024-12-31,0,65,0,42.87692307692308
2025-01-01,2025-01-07,0,59,0,41.59322033898305
2025-01-08,2025-01-14,0,56,0,39.589285714285715
2025-01-15,2025-01-21,0,59,0,35.559322033898304
2025-01-22,2025-01-28,0,32,0,37.1875
2025-01-29,2025-02-04,0,50,0,29.5
2025-02-05,2025-02-11,1,70,0.014285714285714285,28.771428571428572
2025-02-12,2025-02-18,1,54,0.018518518518518517,28.666666666666668
2025-02-19,2025-02-25,1,45,0.022222222222222223,29.68888888888889
2025-02-26,2025-03-04,0,60,0,36.25
2025-03-05,2025-03-11,1,50,0.02,38.46
2025-03-12,2025-03-18,0,61,0,37.032786885245905
2025-03-19,2025-03-25,0,62,0,28.516129032258064
2025-03-26,2025-04-01,0,79,0,24.126582278481013
2025-04-02,2025-04-08,0,107,0,27.91588785046729
2025-04-09,2025-04-15,1,85,0.011764705882352941,25.305882352941175
2025-04-16,2025-04-22,0,66,0,24.257575757575758
2025-04-23,2025-04-29,0,66,0,26.37878787878788
2025-04-30,2025-05-06,0,63,0,29.571428571428573
2025-05-07,2025-05-13,0,51,0,26.352941176470587
2025-05-14,2025-05-20,0,27,0,29.814814814814813
2025-05-21,2025-05-27,0,66,0,35.984848484848484
2025-05-28,2025-06-03,0,55,0,36.56363636363636
2025-06-04,2025-06-10,0,42,0,24.785714285714285
2025-06-11,2025-06-17,0,38,0,26.657894736842106
2025-06-18,2025-06-24,0,31,0,40.25806451612903
2025-06-25,2025-07-01,0,43,0,21.3953488372093
2025-07-02,2025-07-08,0,41,0,30.390243902439025
2025-07-09,2025-07-15,0,59,0,34.728813559322035
2025-07-16,2025-07-22,0,65,0,41.12307692307692
2025-07-23,2025-07-29,0,59,0,43.186440677966104
2025-07-30,2025-08-05,0,42,0,39.904761904761905
2025-08-06,2025-08-12,0,37,0,31.43243243243243
2025-08-13,2025-08-18,0,26,0,37.15384615384615
