start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,1,2,0.5,7
2024-05-08,2024-05-14,0,2,0,60.5
2024-05-15,2024-05-21,0,3,0,7
2024-05-22,2024-05-28,0,4,0,48.25
2024-05-29,2024-06-04,0,3,0,74
2024-06-05,2024-06-11,0,7,0,33.285714285714285
2024-06-12,2024-06-18,0,6,0,39.333333333333336
2024-06-19,2024-06-25,0,9,0,44.22222222222222
2024-06-26,2024-07-02,0,6,0,33
2024-07-03,2024-07-09,0,6,0,32
2024-07-10,2024-07-16,0,6,0,30.666666666666668
2024-07-17,2024-07-23,0,4,0,6.75
2024-07-24,2024-07-30,0,8,0,54.375
2024-07-31,2024-08-06,0,12,0,43.333333333333336
2024-08-07,2024-08-13,0,11,0,55.81818181818182
2024-08-14,2024-08-20,0,2,0,64
2024-08-21,2024-08-27,0,4,0,59.5
2024-08-28,2024-09-03,1,4,0.25,52
2024-09-04,2024-09-10,0,3,0,5.333333333333333
2024-09-11,2024-09-17,0,6,0,20.5
2024-09-18,2024-09-24,0,2,0,43
2024-09-25,2024-10-01,0,1,0,12
2024-10-02,2024-10-08,0,3,0,48.333333333333336
2024-10-09,2024-10-15,0,3,0,4.666666666666666
2024-10-16,2024-10-22,0,5,0,66.6
2024-10-23,2024-10-29,0,6,0,38.666666666666664
2024-10-30,2024-11-05,0,9,0,49.888888888888886
2024-11-06,2024-11-12,0,1,0,97
2024-11-13,2024-11-19,0,5,0,43.2
2024-11-20,2024-11-26,0,9,0,25.333333333333332
2024-11-27,2024-12-03,0,8,0,21.75
2024-12-04,2024-12-10,0,10,0,17.5
2024-12-11,2024-12-17,1,7,0.14285714285714285,22.142857142857142
2024-12-18,2024-12-24,0,6,0,62.833333333333336
2024-12-25,2024-12-31,0,11,0,34.09090909090909
2025-01-01,2025-01-07,0,12,0,22.166666666666668
2025-01-08,2025-01-14,2,11,0.18181818181818182,30.727272727272727
2025-01-15,2025-01-21,1,11,0.09090909090909091,31.545454545454547
2025-01-22,2025-01-28,2,21,0.09523809523809523,16.857142857142858
2025-01-29,2025-02-04,2,21,0.09523809523809523,11.857142857142858
2025-02-05,2025-02-11,1,14,0.07142857142857142,15.642857142857142
2025-02-12,2025-02-18,1,16,0.0625,20.8125
2025-02-19,2025-02-25,1,42,0.023809523809523808,33.80952380952381
2025-02-26,2025-03-04,0,32,0,30.84375
2025-03-05,2025-03-11,0,27,0,44.074074074074076
2025-03-12,2025-03-18,0,46,0,45.58695652173913
2025-03-19,2025-03-25,0,45,0,46.733333333333334
2025-03-26,2025-04-01,0,39,0,41.38461538461539
2025-04-02,2025-04-08,1,22,0.045454545454545456,14.590909090909092
2025-04-09,2025-04-15,1,20,0.05,22.15
2025-04-16,2025-04-22,1,14,0.07142857142857142,19.142857142857142
2025-04-23,2025-04-29,0,20,0,18.3
2025-04-30,2025-05-06,0,17,0,24.764705882352942
2025-05-07,2025-05-13,2,28,0.07142857142857142,37.57142857142857
2025-05-14,2025-05-20,0,28,0,21.035714285714285
2025-05-21,2025-05-27,0,17,0,23.294117647058822
2025-05-28,2025-06-03,0,30,0,17.2
2025-06-04,2025-06-10,0,25,0,30.88
2025-06-11,2025-06-17,0,24,0,17.541666666666668
2025-06-18,2025-06-24,0,25,0,44.24
2025-06-25,2025-07-01,1,30,0.03333333333333333,32.83333333333333
2025-07-02,2025-07-08,2,45,0.044444444444444446,18.57777777777778
2025-07-09,2025-07-15,0,61,0,21.639344262295083
2025-07-16,2025-07-22,1,82,0.012195121951219513,36.53658536585366
2025-07-23,2025-07-29,0,70,0,29.385714285714286
2025-07-30,2025-08-05,0,68,0,28.38235294117647
2025-08-06,2025-08-12,0,38,0,17.55263157894737
2025-08-13,2025-08-19,0,19,0,7.157894736842105
2025-08-20,2025-08-24,0,28,0,27.785714285714285
