start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,0,0,0,0
2024-05-08,2024-05-14,0,0,0,0
2024-05-15,2024-05-21,0,0,0,0
2024-05-22,2024-05-28,0,0,0,0
2024-05-29,2024-06-04,0,0,0,0
2024-06-05,2024-06-11,0,0,0,0
2024-06-12,2024-06-18,0,0,0,0
2024-06-19,2024-06-25,0,0,0,0
2024-06-26,2024-07-02,0,0,0,0
2024-07-03,2024-07-09,0,0,0,0
2024-07-10,2024-07-16,0,0,0,0
2024-07-17,2024-07-23,0,0,0,0
2024-07-24,2024-07-30,0,0,0,0
2024-07-31,2024-08-06,0,2,0,1
2024-08-07,2024-08-13,0,0,0,0
2024-08-14,2024-08-20,0,0,0,0
2024-08-21,2024-08-27,0,21,0,8.619047619047619
2024-08-28,2024-09-03,0,22,0,9
2024-09-04,2024-09-10,0,41,0,8.878048780487806
2024-09-11,2024-09-17,0,42,0,7.928571428571429
2024-09-18,2024-09-24,0,33,0,10.454545454545455
2024-09-25,2024-10-01,0,19,0,7.368421052631579
2024-10-02,2024-10-08,0,33,0,6.909090909090909
2024-10-09,2024-10-15,0,17,0,8.411764705882353
2024-10-16,2024-10-22,0,30,0,10.766666666666667
2024-10-23,2024-10-29,0,19,0,8.157894736842106
2024-10-30,2024-11-05,0,30,0,9.566666666666666
2024-11-06,2024-11-12,0,43,0,10.930232558139535
2024-11-13,2024-11-19,0,44,0,10.318181818181818
2024-11-20,2024-11-26,1,41,0.024390243902439025,8.658536585365853
2024-11-27,2024-12-03,0,62,0,11.112903225806452
2024-12-04,2024-12-10,0,55,0,12.036363636363637
2024-12-11,2024-12-17,0,42,0,11.833333333333334
2024-12-18,2024-12-24,0,42,0,16.452380952380953
2024-12-25,2024-12-31,1,57,0.017543859649122806,12.596491228070175
2025-01-01,2025-01-07,0,71,0,9.690140845070422
2025-01-08,2025-01-14,1,56,0.017857142857142856,9.892857142857142
2025-01-15,2025-01-21,0,72,0,10.680555555555555
2025-01-22,2025-01-28,0,62,0,16.064516129032256
2025-01-29,2025-02-04,0,52,0,14.5
2025-02-05,2025-02-11,0,85,0,13.294117647058824
2025-02-12,2025-02-18,0,95,0,17.49473684210526
2025-02-19,2025-02-25,0,81,0,20.432098765432098
2025-02-26,2025-03-04,0,48,0,33.8125
2025-03-05,2025-03-11,0,41,0,31.341463414634145
2025-03-12,2025-03-18,0,55,0,20.636363636363637
2025-03-19,2025-03-25,0,33,0,37.18181818181818
2025-03-26,2025-04-01,0,45,0,17.822222222222223
2025-04-02,2025-04-08,1,45,0.022222222222222223,17.22222222222222
2025-04-09,2025-04-15,0,39,0,20.923076923076923
2025-04-16,2025-04-22,0,33,0,18.666666666666668
2025-04-23,2025-04-29,0,110,0,16.79090909090909
2025-04-30,2025-05-06,0,118,0,13.211864406779661
2025-05-07,2025-05-13,0,105,0,16.761904761904763
2025-05-14,2025-05-20,0,132,0,12.113636363636363
2025-05-21,2025-05-27,0,99,0,14.868686868686869
2025-05-28,2025-06-03,0,123,0,13.609756097560975
2025-06-04,2025-06-10,0,83,0,8.192771084337348
2025-06-11,2025-06-17,0,88,0,14.727272727272727
2025-06-18,2025-06-24,0,82,0,8.670731707317074
2025-06-25,2025-07-01,0,89,0,8.516853932584269
2025-07-02,2025-07-08,1,99,0.010101010101010102,13.232323232323232
2025-07-09,2025-07-15,0,67,0,16.044776119402986
2025-07-16,2025-07-22,0,37,0,37.32432432432432
2025-07-23,2025-07-29,0,118,0,34.720338983050844
2025-07-30,2025-08-05,0,135,0,22.962962962962962
2025-08-06,2025-08-12,0,141,0,29.822695035460992
2025-08-13,2025-08-19,0,158,0,40.41139240506329
2025-08-20,2025-08-24,0,123,0,61.05691056910569
