start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,mex,walk in clinic playa del carmen,0,1,0,17
2024-05-08,2024-05-14,mex,dentist in playa del carmen,0,1,0,78
2024-05-15,2024-05-21,mex,dentist in playa del carmen,0,1,0,52
2024-05-22,2024-05-28,mex,dentist in playa del carmen,0,1,0,59
2024-05-29,2024-06-04,mex,dentist in playa del carmen,0,1,0,51
2024-06-05,2024-06-11,mex,global dental,0,1,0,11
2024-06-05,2024-06-11,mex,playa del carmen dentist prices,0,1,0,30
2024-06-12,2024-06-18,mex,dental services,0,1,0,6
2024-06-12,2024-06-18,mex,map of playa del carmen mexico,0,1,0,6
2024-06-12,2024-06-18,mex,playa del carmen dentist,0,1,0,35
2024-06-19,2024-06-25,mex,dental care,0,1,0,11
2024-06-19,2024-06-25,mex,dental service,0,1,0,5
2024-06-26,2024-07-02,mex,dental clinic playa del carmen,0,1,0,42
2024-06-26,2024-07-02,mex,global dental,0,1,0,10
2024-07-03,2024-07-09,mex,caring dental,0,2,0,5
2024-07-03,2024-07-09,mex,dental clinics in playa del carmen,0,1,0,38
2024-07-03,2024-07-09,mex,global dental,0,1,0,6
2024-07-10,2024-07-16,mex,tooth extraction near me walk in,0,1,0,9
2024-07-17,2024-07-23,mex,dental bus near me,0,1,0,8
2024-07-17,2024-07-23,mex,dental care,0,2,0,8.5
2024-07-17,2024-07-23,mex,global dental,0,1,0,8
2024-07-24,2024-07-30,mex,global dental,0,1,0,8
2024-07-31,2024-08-06,mex,dental clinic playa del carmen,0,1,0,12
2024-07-31,2024-08-06,mex,global dental,0,2,0,9.5
2024-08-07,2024-08-13,mex,global dental,0,1,0,7
2024-08-14,2024-08-20,mex,public market playa del carmen photos,0,1,0,2
2024-08-21,2024-08-27,mex,global dent playa del carmen,0,1,0,10
2024-08-28,2024-09-03,mex,dental care,0,1,0,9
2024-08-28,2024-09-03,mex,dental treatment near me,0,1,0,5
2024-08-28,2024-09-03,mex,english speaking dentist near me,0,1,0,10
2024-08-28,2024-09-03,mex,globalcare,0,1,0,1
2024-09-04,2024-09-10,mex,global dent playa del carmen,0,1,0,11
2024-09-11,2024-09-17,mex,cheap dental cleaning near me,0,1,0,11
2024-09-11,2024-09-17,mex,dental cleaning near me,0,1,0,7
2024-09-11,2024-09-17,mex,dental services,0,1,0,5
2024-09-18,2024-09-24,mex,dental advance playa del carmen,0,1,0,11
2024-09-18,2024-09-24,mex,walking dental,0,1,0,6
2024-09-25,2024-10-01,mex,fotos de public market playa del carmen,0,1,0,2
2024-09-25,2024-10-01,mex,low cost dental extraction near me,0,1,0,7
2024-10-02,2024-10-08,mex,fotos de public market playa del carmen,0,1,0,3
2024-10-09,2024-10-15,mex,dental implants in playa del carmen,0,1,0,88
2024-10-09,2024-10-15,mex,fotos de public market playa del carmen,0,1,0,2
2024-10-09,2024-10-15,mex,global dental,0,1,0,12
2024-10-16,2024-10-22,mex,fotos de public market playa del carmen,0,2,0,2.5
2024-10-16,2024-10-22,mex,globalcare,0,2,0,1
2024-10-23,2024-10-29,mex,bokanova riviera maya,0,1,0,11
2024-10-23,2024-10-29,mex,cheap dental care near me,0,1,0,12
2024-10-23,2024-10-29,mex,dental care,0,1,0,9
2024-10-23,2024-10-29,mex,dental services,0,1,0,5
2024-10-23,2024-10-29,mex,fotos de public market playa del carmen,0,2,0,3.5
2024-10-23,2024-10-29,mex,globalcare,0,1,0,1
2024-10-30,2024-11-05,mex,dental care,0,1,0,7
2024-10-30,2024-11-05,mex,global dental,0,1,0,4
2024-11-06,2024-11-12,mex,get teeth cleaned near me,0,1,0,10
2024-11-06,2024-11-12,mex,global dental,0,1,0,6
2024-11-06,2024-11-12,mex,globalcare,0,1,0,1
2024-11-13,2024-11-19,mex,global dent playa del carmen,0,1,0,5
2024-11-13,2024-11-19,mex,global dental clinic,0,1,0,4
2024-11-13,2024-11-19,mex,globalcare,0,1,0,1
2024-11-20,2024-11-26,mex,one destination clinic cancun mx,0,1,0,75
2024-11-27,2024-12-03,mex,dental clinic playa del carmen,0,1,0,12
2024-11-27,2024-12-03,mex,dental clinics in playa del carmen,0,1,0,7
2024-11-27,2024-12-03,mex,globalcare,0,1,0,1
2024-12-04,2024-12-10,mex,dental clinic playa del carmen,0,1,0,11
