start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,nzl,star medica tijuana,0,1,0,56
2024-05-08,2024-05-14,nzl,dentist juarez,0,1,0,89
2024-05-08,2024-05-14,nzl,star medica cd juarez,0,1,0,39
