start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,esp,all dental tijuana,0,1,0,101
2024-05-08,2024-05-14,esp,tijuana dental,0,1,0,93
2024-05-08,2024-05-14,esp,tijuana dental work,0,1,0,70
2024-05-15,2024-05-21,esp,all dental tijuana,0,1,0,95
2024-05-15,2024-05-21,esp,dental work in tijuana,0,1,0,81
2024-05-22,2024-05-28,esp,tijuana dental tourism,0,1,0,71
2024-05-29,2024-06-04,esp,tijuana dental tourism,0,1,0,74
2024-06-05,2024-06-11,esp,western dental tijuana mexico,0,1,0,34
2024-06-12,2024-06-18,esp,dental tourism tijuana,0,1,0,54
2024-06-19,2024-06-25,esp,dental work tijuana mexico,0,1,0,95
2024-06-26,2024-07-02,esp,dental tourism tijuana,0,1,0,71
2024-07-03,2024-07-09,esp,dental care in tijuana,0,1,0,77
2024-07-03,2024-07-09,esp,tijuana dental care,0,3,0,74
