start_date,end_date,country,clicks,impressions,ctr,position
2024-05-01,2024-05-07,chl,0,9,0,2.888888888888889
2024-05-08,2024-05-14,chl,0,5,0,3.2
2024-05-15,2024-05-21,chl,0,29,0,2.931034482758621
2024-05-22,2024-05-28,chl,0,27,0,2.5555555555555554
2024-05-29,2024-06-04,chl,0,57,0,2.614035087719298
2024-06-05,2024-06-11,chl,0,25,0,2.8
2024-06-12,2024-06-18,chl,0,25,0,2.96
2024-06-19,2024-06-25,chl,0,12,0,3
2024-06-26,2024-07-02,chl,0,1,0,3
2024-07-03,2024-07-09,chl,0,1,0,8
2024-07-10,2024-07-16,chl,0,1,0,25
2024-07-17,2024-07-23,chl,0,1,0,8
