start_date,end_date,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,dr kogan dentist,0,1,0,38
2024-05-01,2024-05-07,enrique kogan,0,4,0,1.75
2024-05-01,2024-05-07,kogan and kogan dental,0,1,0,53
2024-05-01,2024-05-07,kogan dentist,0,2,0,60
2024-05-08,2024-05-14,dr kogan dentist,0,3,0,54.666666666666664
2024-05-08,2024-05-14,enrique kogan,0,3,0,5.666666666666667
2024-05-08,2024-05-14,kogan dental,0,1,0,57
