start_date,end_date,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,dr zonia leon,0,1,0,22
2024-05-08,2024-05-14,dr zonia leon,0,1,0,19
2024-05-15,2024-05-21,dr zonia leon,0,1,0,20
2024-05-15,2024-05-21,gastroenterologo en cd juarez,0,1,0,72
2024-05-22,2024-05-28,dr zonia leon,0,4,0,19
2024-05-29,2024-06-04,dr zonia leon,0,1,0,18
2024-06-05,2024-06-11,dr zonia leon,0,1,0,10
2024-06-05,2024-06-11,gastroenterologo en cd juarez,0,1,0,50
2024-06-12,2024-06-18,zona dental gran patio,0,1,0,13
2024-06-19,2024-06-25,dr zonia leon,0,2,0,22
2024-06-26,2024-07-02,dentists juarez,0,1,0,76
2024-07-03,2024-07-09,dr zonia leon,0,1,0,18
2024-07-10,2024-07-16,bassanetti dental clinic,0,1,0,10
2024-07-10,2024-07-16,dentist juarez,0,1,0,56
2024-07-10,2024-07-16,dentist juarez mexico,0,1,0,63
2024-07-17,2024-07-23,dentist juarez,0,1,0,65
2024-07-17,2024-07-23,dr zonia leon,0,2,0,22
2024-07-17,2024-07-23,washington dental clinic juarez,0,1,0,39
2024-07-24,2024-07-30,zona dental,0,2,0,14
2024-07-31,2024-08-06,clinica juarez laser,0,1,0,54
2024-07-31,2024-08-06,consultorio dental juarez,0,1,0,47
2024-07-31,2024-08-06,dentist express juárez,0,4,0,12.75
2024-07-31,2024-08-06,dentist juarez,0,1,0,41
2024-07-31,2024-08-06,dentist juarez mexico,0,2,0,54.5
2024-07-31,2024-08-06,dr zonia leon,0,1,0,23
2024-07-31,2024-08-06,pediatra ciudad juarez,0,1,0,76
2024-08-07,2024-08-13,aaa cd juarez,0,1,0,36
2024-08-07,2024-08-13,dentist express juárez,0,4,0,14
2024-08-07,2024-08-13,dentist juarez mexico,0,1,0,70
2024-08-07,2024-08-13,dentistas en cd juárez,0,1,0,37
2024-08-07,2024-08-13,washington clinic juarez,0,1,0,33
2024-08-14,2024-08-20,bassanetti dental clinic juárez,0,1,0,13
2024-08-14,2024-08-20,dentistas en ciudad juarez mexico,0,1,0,35
2024-08-14,2024-08-20,dentistas en juarez chihuahua,0,1,0,36
2024-08-14,2024-08-20,dentists juarez,0,1,0,57
2024-08-14,2024-08-20,dr zonia leon,0,1,0,21
2024-08-14,2024-08-20,gastroenterologo en cd juarez,0,1,0,52
2024-08-14,2024-08-20,star medica tijuana,0,1,0,56
2024-08-14,2024-08-20,star médica juárez,0,1,0,89
2024-08-14,2024-08-20,veneers in juarez,0,1,0,56
2024-08-14,2024-08-20,veneers juarez mexico,0,1,0,28
2024-08-14,2024-08-20,washington dental clinic juarez mexico,0,1,0,31
2024-08-21,2024-08-27,advanced dental care juarez,0,1,0,22
2024-08-21,2024-08-27,clinica dental cd juarez,0,1,0,23
2024-08-21,2024-08-27,dental supply monterrey,0,1,0,53
2024-08-21,2024-08-27,dentist in chihuahua mexico,0,1,0,44
2024-08-21,2024-08-27,dentista para adultos cerca de mi ubicación,0,1,0,1
2024-08-21,2024-08-27,dermatólogo ciudad juárez,0,1,0,35
2024-08-21,2024-08-27,ginecólogo en ciudad juárez,0,1,0,43
2024-08-21,2024-08-27,juarez dentist,0,1,0,58
2024-08-21,2024-08-27,juarez mexico dentist,0,1,0,45
2024-08-21,2024-08-27,school cloud colegio mexicano,0,1,0,40
2024-08-21,2024-08-27,star médica consultorios,0,1,0,48
2024-08-21,2024-08-27,washington dental clinic juarez,0,1,0,43
2024-08-21,2024-08-27,washington dental juarez,0,1,0,51
2024-08-28,2024-09-03,colegio mexicano de oseointegración,0,1,0,18
2024-08-28,2024-09-03,dentistas en ciudad juárez,0,1,0,34
2024-08-28,2024-09-03,gastroenterologo en cd juarez,0,1,0,60
2024-08-28,2024-09-03,otorrinolaringologo ciudad del carmen,0,1,0,25
2024-09-04,2024-09-10,ciudad juarez dentist,0,1,0,36
2024-09-04,2024-09-10,colegio montana cd juarez,0,1,0,14
2024-09-04,2024-09-10,dentist ciudad juarez mexico,0,1,0,22
2024-09-04,2024-09-10,dr zonia leon,0,1,0,22
2024-09-04,2024-09-10,la zeta cd juarez,0,1,0,85
2024-09-11,2024-09-17,dentist juarez,0,1,0,89
2024-09-11,2024-09-17,dentistas en juarez mexico,0,1,0,23
2024-09-11,2024-09-17,star medica cd juarez,0,1,0,39
2024-09-11,2024-09-17,zonia medicine,0,1,0,9
2024-09-18,2024-09-24,dermatólogo en juárez nuevo león,0,1,0,27
2024-09-18,2024-09-24,dr zonia leon,0,1,0,24
2024-09-18,2024-09-24,pediatra en cd juarez,0,1,0,66
2024-09-18,2024-09-24,zonia medicine,0,1,0,50
