start_date,end_date,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,dentista covarrubias,0,1,0,5
2024-05-01,2024-05-07,dr covarrubias,0,1,0,46
2024-05-01,2024-05-07,dr. covarrubias,0,1,0,84
2024-05-01,2024-05-07,gustavo covarrubias,0,5,0,1.4
2024-05-08,2024-05-14,dr. covarrubias,0,3,0,82.66666666666667
2024-05-08,2024-05-14,gustavo covarrubias,0,4,0,1
2024-05-15,2024-05-21,dentista covarrubias,0,1,0,6
2024-05-15,2024-05-21,dr covarrubias,0,1,0,67
2024-05-15,2024-05-21,dr. covarrubias,0,1,0,34
2024-05-15,2024-05-21,gustavo covarrubias,0,16,0,1.4375
2024-05-22,2024-05-28,dr covarrubias,0,2,0,39.5
2024-05-22,2024-05-28,gustavo covarrubias,0,4,0,1.5
2024-05-29,2024-06-04,gustavo covarrubias,0,12,0,1.75
2024-06-05,2024-06-11,gustavo covarrubias,0,7,0,11.714285714285714
2024-06-12,2024-06-18,covarrubias dental,0,1,0,10
2024-06-12,2024-06-18,gustavo covarrubias,0,9,0,9.777777777777779
2024-06-19,2024-06-25,covarrubias dental,0,1,0,13
2024-06-19,2024-06-25,gustavo covarrubias,0,1,0,1
2024-06-26,2024-07-02,dentista covarrubias,0,2,0,7.5
2024-06-26,2024-07-02,dr covarrubias,0,1,0,11
2024-06-26,2024-07-02,gustavo covarrubias,0,4,0,7.75
2024-07-03,2024-07-09,covarrubias dental,0,1,0,3
2024-07-03,2024-07-09,doctor covarrubias,0,1,0,8
2024-07-03,2024-07-09,gustavo covarrubias,0,15,0,8.8
2024-07-10,2024-07-16,gustavo covarrubias,0,23,0,4.130434782608695
2024-07-17,2024-07-23,covarrubias dental zihuatanejo,0,1,0,11
2024-07-17,2024-07-23,doctora covarrubias,0,2,0,11
2024-07-17,2024-07-23,dr gustavo dentista,0,1,0,8
2024-07-17,2024-07-23,gustavo covarrubias,0,18,0,3.5
2024-07-24,2024-07-30,doctora covarrubias,0,1,0,12
2024-07-24,2024-07-30,gustavo covarrubias,0,7,0,1.5714285714285714
2024-07-24,2024-07-30,mouth doctor near me,0,1,0,1
2024-07-31,2024-08-06,dental surgeon near me,0,2,0,6.5
2024-07-31,2024-08-06,dr gustavo mexico,0,1,0,10
2024-07-31,2024-08-06,gustavo covarrubias,0,9,0,1.7777777777777777
2024-08-07,2024-08-13,dentista covarrubias,0,1,0,9
2024-08-07,2024-08-13,dr. covarrubias,0,1,0,3
2024-08-07,2024-08-13,gustavo covarrubias,0,5,0,3.4
2024-08-14,2024-08-20,gustavo dentista,1,1,1,7
