start_date,end_date,country,clicks,impressions,ctr,position
2025-04-02,2025-04-08,mex,0,6,0,4.666666666666666
2025-04-09,2025-04-15,mex,0,12,0,3
2025-04-16,2025-04-22,mex,0,19,0,5.2105263157894735
2025-04-23,2025-04-29,mex,0,12,0,4.666666666666666
2025-04-30,2025-05-06,mex,0,10,0,4
2025-05-07,2025-05-13,mex,0,14,0,2.857142857142857
2025-05-14,2025-05-20,mex,0,16,0,3.0625
2025-05-21,2025-05-27,mex,0,7,0,6
2025-05-28,2025-06-03,mex,0,12,0,6.916666666666667
2025-06-04,2025-06-10,mex,0,8,0,3.375
2025-06-11,2025-06-17,mex,0,8,0,4.5
2025-06-18,2025-06-24,mex,0,5,0,4.4
2025-06-25,2025-07-01,mex,0,5,0,4.6
2025-07-02,2025-07-08,mex,0,10,0,3.3
2025-07-09,2025-07-15,mex,0,3,0,1
2025-07-16,2025-07-22,mex,0,11,0,5.363636363636363
2025-07-23,2025-07-29,mex,0,17,0,1.3529411764705883
2025-07-30,2025-08-05,mex,0,18,0,29.38888888888889
2025-08-06,2025-08-12,mex,0,13,0,38.92307692307692
2025-08-13,2025-08-19,mex,0,14,0,74
2025-08-20,2025-08-23,mex,0,18,0,71.27777777777777
