start_date,end_date,country,clicks,impressions,ctr,position
2024-05-01,2024-05-07,mex,0,5,0,41.2
2024-05-08,2024-05-14,mex,0,1,0,68
2024-05-15,2024-05-21,mex,0,1,0,61
2024-05-22,2024-05-28,mex,0,2,0,10
2024-05-29,2024-06-04,mex,0,1,0,10
2024-06-05,2024-06-11,mex,0,3,0,40.333333333333336
2024-06-12,2024-06-18,mex,0,8,0,28.875
2024-06-19,2024-06-25,mex,0,4,0,34.25
2024-06-26,2024-07-02,mex,0,2,0,35.5
2024-07-03,2024-07-09,mex,0,5,0,22
