start_date,end_date,country,clicks,impressions,ctr,position
2024-10-30,2024-11-05,mex,0,1,0,50
2024-11-13,2024-11-19,mex,0,1,0,2
2024-11-20,2024-11-26,mex,0,1,0,1
2024-11-27,2024-12-03,mex,0,1,0,2
2024-12-25,2024-12-31,mex,0,1,0,92
2025-02-26,2025-03-04,mex,0,2,0,14.5
2025-03-26,2025-04-01,mex,0,3,0,7.333333333333333
2025-04-09,2025-04-15,mex,0,1,0,8
2025-04-16,2025-04-22,mex,0,13,0,4.923076923076923
2025-04-23,2025-04-29,mex,0,5,0,9.8
2025-04-30,2025-05-06,mex,0,3,0,7.666666666666667
2025-05-07,2025-05-13,mex,0,1,0,12
2025-05-14,2025-05-20,mex,1,4,0.25,8
2025-05-21,2025-05-27,mex,0,2,0,7.5
2025-05-28,2025-06-03,mex,0,5,0,10.6
2025-06-11,2025-06-17,mex,0,6,0,16
2025-06-18,2025-06-24,mex,0,3,0,11
2025-06-25,2025-07-01,mex,0,3,0,20.333333333333332
2025-07-02,2025-07-08,mex,0,6,0,11.166666666666666
2025-07-09,2025-07-15,mex,0,5,0,24.2
2025-07-16,2025-07-22,mex,0,10,0,34.9
2025-07-23,2025-07-29,mex,0,8,0,65.625
2025-07-30,2025-08-05,mex,0,4,0,75.25
2025-08-06,2025-08-12,mex,0,2,0,47
2025-08-20,2025-08-23,mex,0,2,0,40
