start_date,end_date,country,clicks,impressions,ctr,position
2025-01-01,2025-01-07,mex,0,1,0,10
2025-01-08,2025-01-14,mex,0,15,0,11.866666666666667
2025-01-15,2025-01-21,mex,0,5,0,11.2
2025-01-22,2025-01-28,mex,0,3,0,11
2025-01-29,2025-02-04,mex,0,11,0,13.454545454545455
2025-02-05,2025-02-11,mex,0,8,0,9.875
2025-02-12,2025-02-18,mex,0,5,0,10.6
2025-02-19,2025-02-25,mex,0,2,0,16
2025-02-26,2025-03-04,mex,0,5,0,14.4
2025-03-05,2025-03-11,mex,0,5,0,8.4
2025-03-12,2025-03-18,mex,0,9,0,8
2025-03-19,2025-03-25,mex,0,2,0,15.5
2025-03-26,2025-04-01,mex,0,4,0,9
2025-04-02,2025-04-08,mex,0,2,0,31.5
2025-04-09,2025-04-15,mex,0,1,0,5
2025-04-16,2025-04-22,mex,0,1,0,30
2025-04-30,2025-05-06,mex,0,1,0,5
2025-05-07,2025-05-13,mex,0,4,0,14.5
2025-05-28,2025-06-03,mex,0,2,0,10
2025-06-11,2025-06-17,mex,0,2,0,43
2025-06-18,2025-06-24,mex,0,1,0,4
2025-06-25,2025-07-01,mex,0,3,0,46.333333333333336
2025-07-02,2025-07-08,mex,0,27,0,37.333333333333336
2025-07-09,2025-07-15,mex,0,21,0,45.095238095238095
