start_date,end_date,country,clicks,impressions,ctr,position
2024-07-31,2024-08-06,mex,0,2,0,82.5
2024-08-07,2024-08-13,mex,0,1,0,87
2024-08-14,2024-08-20,mex,0,6,0,67.66666666666667
2024-08-21,2024-08-27,mex,0,1,0,82
