start_date,end_date,country,clicks,impressions,ctr,position
2024-05-01,2024-05-07,mex,1,4,0.25,3.5
2024-05-08,2024-05-14,mex,2,7,0.2857142857142857,10.571428571428571
2024-05-15,2024-05-21,mex,1,9,0.1111111111111111,4.444444444444445
2024-05-22,2024-05-28,mex,0,1,0,4
2024-05-29,2024-06-04,mex,2,5,0.4,5.4
2024-06-05,2024-06-11,mex,1,8,0.125,5.375
2024-06-12,2024-06-18,mex,3,14,0.21428571428571427,13.928571428571429
2024-06-19,2024-06-25,mex,7,16,0.4375,5.6875
2024-06-26,2024-07-02,mex,1,7,0.14285714285714285,14.428571428571429
2024-07-03,2024-07-09,mex,8,15,0.5333333333333333,4.666666666666666
2024-07-10,2024-07-16,mex,8,18,0.4444444444444444,5.5
2024-07-17,2024-07-23,mex,3,16,0.1875,8.25
2024-07-24,2024-07-30,mex,10,27,0.37037037037037035,5.148148148148148
2024-07-31,2024-08-06,mex,5,17,0.29411764705882354,11.411764705882353
2024-08-07,2024-08-13,mex,11,28,0.39285714285714285,4.5
2024-08-14,2024-08-20,mex,7,19,0.3684210526315789,5.2631578947368425
2024-08-21,2024-08-27,mex,5,14,0.35714285714285715,3.7142857142857144
2024-08-28,2024-09-03,mex,8,25,0.32,3.88
2024-09-04,2024-09-10,mex,10,21,0.47619047619047616,16.666666666666664
2024-09-11,2024-09-17,mex,6,15,0.4,4.133333333333333
2024-09-18,2024-09-24,mex,10,28,0.35714285714285715,8.642857142857142
2024-09-25,2024-10-01,mex,5,13,0.38461538461538464,2.5384615384615383
2024-10-02,2024-10-08,mex,9,26,0.34615384615384615,6.615384615384615
2024-10-09,2024-10-15,mex,5,14,0.35714285714285715,11.571428571428571
2024-10-16,2024-10-22,mex,8,30,0.26666666666666666,11.8
2024-10-23,2024-10-29,mex,11,27,0.4074074074074074,16.37037037037037
2024-10-30,2024-11-05,mex,8,44,0.18181818181818182,26.977272727272727
2024-11-06,2024-11-12,mex,8,36,0.2222222222222222,21.305555555555557
2024-11-13,2024-11-19,mex,2,32,0.0625,46.1875
2024-11-20,2024-11-26,mex,6,45,0.13333333333333333,36.77777777777778
2024-11-27,2024-12-03,mex,6,32,0.1875,25.75
2024-12-04,2024-12-10,mex,7,36,0.19444444444444445,18.805555555555557
2024-12-11,2024-12-17,mex,3,17,0.17647058823529413,14.411764705882353
2024-12-18,2024-12-24,mex,2,17,0.11764705882352941,5.117647058823529
2024-12-25,2024-12-31,mex,2,12,0.16666666666666666,10.916666666666666
2025-01-01,2025-01-07,mex,4,12,0.3333333333333333,12.166666666666666
2025-01-08,2025-01-14,mex,3,20,0.15,25.8
2025-01-15,2025-01-21,mex,9,24,0.375,11.833333333333334
2025-01-22,2025-01-28,mex,2,16,0.125,21.6875
2025-01-29,2025-02-04,mex,7,28,0.25,16.464285714285715
2025-02-05,2025-02-11,mex,4,38,0.10526315789473684,11.263157894736842
2025-02-12,2025-02-18,mex,8,39,0.20512820512820512,14.179487179487179
2025-02-19,2025-02-25,mex,5,32,0.15625,16
2025-02-26,2025-03-04,mex,4,22,0.18181818181818182,15.545454545454545
2025-03-05,2025-03-11,mex,3,38,0.07894736842105263,13.947368421052632
2025-03-12,2025-03-18,mex,10,32,0.3125,14.59375
2025-03-19,2025-03-25,mex,5,26,0.19230769230769232,10
2025-03-26,2025-04-01,mex,5,31,0.16129032258064516,7.709677419354839
2025-04-02,2025-04-08,mex,4,22,0.18181818181818182,5.863636363636363
2025-04-09,2025-04-15,mex,9,24,0.375,6.458333333333333
2025-04-16,2025-04-22,mex,5,26,0.19230769230769232,7.730769230769231
2025-04-23,2025-04-29,mex,9,32,0.28125,10.90625
2025-04-30,2025-05-06,mex,3,21,0.14285714285714285,4.380952380952381
2025-05-07,2025-05-13,mex,5,25,0.2,3.04
2025-05-14,2025-05-20,mex,4,28,0.14285714285714285,4.678571428571429
2025-05-21,2025-05-27,mex,7,18,0.3888888888888889,4.166666666666666
2025-05-28,2025-06-03,mex,7,34,0.20588235294117646,10.294117647058824
2025-06-04,2025-06-10,mex,5,19,0.2631578947368421,3.526315789473684
2025-06-11,2025-06-17,mex,6,22,0.2727272727272727,6.545454545454546
2025-06-18,2025-06-24,mex,3,20,0.15,2.25
2025-06-25,2025-07-01,mex,11,24,0.4583333333333333,11.416666666666666
2025-07-02,2025-07-08,mex,3,29,0.10344827586206896,25.448275862068964
2025-07-09,2025-07-15,mex,6,30,0.2,29.066666666666666
2025-07-16,2025-07-22,mex,4,40,0.1,34.7
2025-07-23,2025-07-29,mex,7,48,0.14583333333333334,26.458333333333332
2025-07-30,2025-08-05,mex,3,22,0.13636363636363635,14.045454545454545
2025-08-06,2025-08-12,mex,9,29,0.3103448275862069,4.517241379310345
2025-08-13,2025-08-17,mex,2,14,0.14285714285714285,6.357142857142857
