start_date,end_date,country,clicks,impressions,ctr,position
2024-08-14,2024-08-20,mex,0,1,0,51
2024-08-21,2024-08-27,mex,0,1,0,9
2024-09-04,2024-09-10,mex,0,1,0,53
2024-09-11,2024-09-17,mex,0,1,0,3
2024-10-16,2024-10-22,mex,0,1,0,56
