start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,aus,all in 4,0,1,0,91
2024-05-08,2024-05-14,aus,all on four,0,1,0,68
2024-05-15,2024-05-21,aus,what is all on 4,0,1,0,91
