start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,aus,best dental clinic in cancun,0,1,0,74
2024-05-08,2024-05-14,aus,dental clinic cancun,0,1,0,74
2024-05-15,2024-05-21,aus,dental clinic cancun,0,1,0,62
2024-05-22,2024-05-28,aus,cancun dental clinic,0,1,0,60
2024-05-29,2024-06-04,aus,dental clinic cancun,0,1,0,86
2024-06-05,2024-06-11,aus,odc clinic,0,1,0,10
2024-06-12,2024-06-18,aus,dental clinics in cancun mexico,0,1,0,73
2024-06-19,2024-06-25,aus,dental clinics in cancun mexico,0,1,0,68
2024-06-26,2024-07-02,aus,dental clinic cancun,0,2,0,74
2024-07-03,2024-07-09,aus,cancun dental clinic,0,1,0,93
2024-07-10,2024-07-16,aus,dental clinic cancun,0,1,0,65
2024-07-10,2024-07-16,aus,dental clinic cancun reviews,0,1,0,24
