start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,col,dentist in cancun,0,1,0,93
2024-05-08,2024-05-14,col,dentist cancun,0,1,0,72
2024-05-15,2024-05-21,col,cancun mexico dentist,0,1,0,71
2024-05-22,2024-05-28,col,cancun dentist,0,1,0,75
2024-05-29,2024-06-04,col,cancun dentist,0,2,0,88.5
2024-05-29,2024-06-04,col,dentista en cancun,0,1,0,61
2024-06-05,2024-06-11,col,dentist in cancun mexico,0,1,0,79
2024-06-12,2024-06-18,col,dentist in cancun,0,1,0,93
2024-06-19,2024-06-25,col,andrea peñuela,0,1,0,6
2024-06-26,2024-07-02,col,dentist cancun mx,0,1,0,81
