start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,usa,dental treatment in playa del carmen,0,2,0,39.5
2024-05-08,2024-05-14,usa,dental treatment in playa del carmen,0,1,0,55
2024-05-15,2024-05-21,usa,dental treatment in playa del carmen,0,2,0,59.5
2024-05-22,2024-05-28,usa,playa del carmen dentist prices,0,1,0,70
2024-05-29,2024-06-04,usa,dental treatment in playa del carmen,0,1,0,64
2024-06-05,2024-06-11,usa,playa del carmen dentist,0,1,0,59
2024-06-12,2024-06-18,usa,dental treatment in playa del carmen,0,1,0,60
2024-06-12,2024-06-18,usa,playa del carmen dentists prices,0,1,0,74
2024-06-19,2024-06-25,usa,dental tourism in playa del caraman,0,1,0,60
2024-06-19,2024-06-25,usa,dentist in playa del carmen,0,1,0,54
2024-06-19,2024-06-25,usa,dentist playa del carmen,0,3,0,67.66666666666667
2024-06-19,2024-06-25,usa,playa del carmen dentist,0,1,0,74
2024-06-19,2024-06-25,usa,playa del carmen dentist prices,0,1,0,72
2024-06-26,2024-07-02,usa,dental clinics in playa del carmen,0,5,0,45.4
2024-06-26,2024-07-02,usa,dental tourism in playa del caraman,0,1,0,45
2024-06-26,2024-07-02,usa,dental treatment in playa del carmen,0,3,0,36.666666666666664
2024-06-26,2024-07-02,usa,dentist in playa del carmen,0,5,0,63
2024-06-26,2024-07-02,usa,dentist playa del carmen,0,6,0,67.83333333333333
2024-06-26,2024-07-02,usa,dentists in playa del carmen,0,1,0,62
2024-06-26,2024-07-02,usa,english-speaking dentists in puerto vallarta,0,1,0,64
2024-06-26,2024-07-02,usa,playa del carmen dentist,0,10,0,71.1
2024-06-26,2024-07-02,usa,playa del carmen dentists prices,0,2,0,49.5
2024-07-03,2024-07-09,usa,dental clinics in playa del carmen,0,1,0,41
2024-07-03,2024-07-09,usa,dental playa del carmen,0,1,0,57
2024-07-03,2024-07-09,usa,dentist in playa del carmen,0,7,0,61.857142857142854
2024-07-03,2024-07-09,usa,dentist playa del carmen,0,6,0,60.5
2024-07-03,2024-07-09,usa,dentists in playa del carmen,0,4,0,60.25
2024-07-03,2024-07-09,usa,playa del carmen dentist,0,8,0,63.375
2024-07-03,2024-07-09,usa,playa del carmen dentist prices,0,1,0,38
2024-07-10,2024-07-16,usa,best dental implants playa del carmen,0,1,0,79
2024-07-10,2024-07-16,usa,dental clinics in playa del carmen,0,3,0,39.333333333333336
2024-07-10,2024-07-16,usa,dental implants playa del carmen,0,1,0,72
2024-07-10,2024-07-16,usa,dental tourism in playa del caraman,0,1,0,43
2024-07-10,2024-07-16,usa,dentist in playa del carmen,0,2,0,63
2024-07-10,2024-07-16,usa,dentist playa del carmen,0,3,0,62.666666666666664
2024-07-10,2024-07-16,usa,dentists in playa del carmen,0,2,0,59.5
2024-07-10,2024-07-16,usa,dentists playa del carmen,0,2,0,66
2024-07-10,2024-07-16,usa,playa del carmen dentist,0,1,0,68
2024-07-10,2024-07-16,usa,playa del carmen dentists prices,0,1,0,41
2024-07-17,2024-07-23,usa,dental clinics in playa del carmen,0,3,0,39.666666666666664
2024-07-17,2024-07-23,usa,dental playa del carmen,0,1,0,57
2024-07-17,2024-07-23,usa,dental tourism in playa del caraman,0,2,0,44.5
2024-07-17,2024-07-23,usa,dentist in playa del carmen,0,2,0,68.5
