start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,usa,global care,0,5,0,27.2
2024-05-01,2024-05-07,usa,global care clinic,0,1,0,10
2024-05-01,2024-05-07,usa,global care inc,0,1,0,24
2024-05-01,2024-05-07,usa,global care network,0,3,0,9.333333333333334
2024-05-01,2024-05-07,usa,globalcare,0,15,0,14.333333333333334
2024-05-01,2024-05-07,usa,globalcare inc,0,1,0,6
2024-05-01,2024-05-07,usa,globalcare insurance,0,2,0,49.5
2024-05-01,2024-05-07,usa,is global care services legit,0,1,0,91
2024-05-08,2024-05-14,usa,global care,0,7,0,20.571428571428573
2024-05-08,2024-05-14,usa,global care agency,0,1,0,41
2024-05-08,2024-05-14,usa,global care company,0,1,0,1
2024-05-08,2024-05-14,usa,global care inc,0,4,0,16.25
2024-05-08,2024-05-14,usa,global care network,0,2,0,9.5
2024-05-08,2024-05-14,usa,globalcare,0,16,0,11.375
2024-05-08,2024-05-14,usa,globalcare inc,0,2,0,6
2024-05-15,2024-05-21,usa,globalcare,1,22,0.045454545454545456,8.954545454545453
2024-05-15,2024-05-21,usa,global care,0,5,0,13.6
2024-05-15,2024-05-21,usa,global care clinic,0,1,0,8
2024-05-15,2024-05-21,usa,globalcare inc,0,2,0,5
2024-05-15,2024-05-21,usa,globalcare insurance,0,1,0,47
2024-05-22,2024-05-28,usa,best dentist in cancun mexico,0,1,0,84
2024-05-22,2024-05-28,usa,dentistas en guadalajara,0,1,0,52
2024-05-22,2024-05-28,usa,global care,0,7,0,22.571428571428573
2024-05-22,2024-05-28,usa,global care agency,0,1,0,46
2024-05-22,2024-05-28,usa,global care phone number,0,1,0,46
2024-05-22,2024-05-28,usa,globalcare,0,31,0,12.580645161290322
2024-05-22,2024-05-28,usa,veneers in guadalajara mexico,0,2,0,81.5
2024-05-29,2024-06-04,usa,globalcare,1,23,0.043478260869565216,14.304347826086957
2024-05-29,2024-06-04,usa,dentist in guadalajara mexico,0,1,0,81
