start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,usa,carlos luevano,0,1,0,24
2024-05-01,2024-05-07,usa,carmen luevano,0,2,0,43
2024-05-01,2024-05-07,usa,carmen luevano quien es,0,2,0,1
2024-05-01,2024-05-07,usa,carmen luevano videos,0,1,0,6
2024-05-01,2024-05-07,usa,implantology bonus,0,1,0,61
2024-05-08,2024-05-14,usa,carmen luevano,0,1,0,39
2024-05-15,2024-05-21,usa,carmen luevano,0,1,0,50
2024-05-22,2024-05-28,usa,carmen luevano,0,2,0,23.5
2024-05-22,2024-05-28,usa,juan carlos luevanos,0,2,0,6
2024-05-29,2024-06-04,usa,carlos luevano,0,2,0,16.5
2024-05-29,2024-06-04,usa,carmen luevano,0,3,0,43.333333333333336
2024-05-29,2024-06-04,usa,luevanos last name origin,0,1,0,39
2024-06-05,2024-06-11,usa,carmen luevano,0,2,0,46
2024-06-05,2024-06-11,usa,dr luevano,0,5,0,6.4
2024-06-05,2024-06-11,usa,juan carlos luevanos,0,1,0,5
2024-06-12,2024-06-18,usa,carmen luevano,0,1,0,3
2024-06-12,2024-06-18,usa,dr luevano,0,1,0,6
2024-06-19,2024-06-25,usa,carlos luevano,0,1,0,49
2024-06-19,2024-06-25,usa,dr luevano,0,3,0,5.666666666666667
2024-06-26,2024-07-02,usa,carmen luevano,0,1,0,35
2024-06-26,2024-07-02,usa,dr. luevano,0,1,0,8
2024-06-26,2024-07-02,usa,juan luevano,0,1,0,1
2024-07-03,2024-07-09,usa,dr. luevano,0,1,0,11
2024-07-03,2024-07-09,usa,juan carlos luevanos,0,4,0,3
2024-07-03,2024-07-09,usa,juan luevano,0,2,0,1
2024-07-10,2024-07-16,usa,dentist in playa del carmen,0,2,0,91.5
2024-07-10,2024-07-16,usa,dr luevano,0,1,0,28
2024-07-10,2024-07-16,usa,dr. luevano,0,1,0,8
2024-07-10,2024-07-16,usa,luevanos last name origin,0,1,0,37
2024-07-17,2024-07-23,usa,carmen luevano,0,1,0,34
2024-07-17,2024-07-23,usa,dentist in playa del carmen,0,4,0,89.25
2024-07-17,2024-07-23,usa,doctor luevano,0,1,0,6
2024-07-17,2024-07-23,usa,dr luevano,0,1,0,5
2024-07-17,2024-07-23,usa,implantology bonus,0,1,0,38
2024-07-17,2024-07-23,usa,juan carlos luevanos,0,2,0,2
2024-07-17,2024-07-23,usa,juan luevano,0,3,0,1
2024-07-24,2024-07-30,usa,carmen luevano,0,1,0,28
2024-07-24,2024-07-30,usa,dr luevano,0,6,0,9.833333333333334
2024-07-24,2024-07-30,usa,juan carlos dentist,0,1,0,7
2024-07-24,2024-07-30,usa,juan carlos luevanos,0,1,0,3
2024-07-24,2024-07-30,usa,juan luevano,0,5,0,1.2
2024-07-24,2024-07-30,usa,luevanos last name origin,0,1,0,34
2024-07-31,2024-08-06,usa,18007787879,0,1,0,6
2024-07-31,2024-08-06,usa,carmen luevano,0,1,0,26
2024-07-31,2024-08-06,usa,doctor luevano,0,1,0,6
2024-07-31,2024-08-06,usa,dr luevano,0,4,0,7.75
2024-07-31,2024-08-06,usa,juan carlos dentist,0,2,0,13
2024-07-31,2024-08-06,usa,juan carlos luevanos,0,1,0,3
2024-07-31,2024-08-06,usa,juan luevano,0,6,0,1
2024-08-07,2024-08-13,usa,carlos luevano,0,2,0,12
2024-08-07,2024-08-13,usa,dr luevano,0,3,0,9.333333333333334
