start_date,end_date,country,clicks,impressions,ctr,position
2024-05-01,2024-05-07,arg,0,3,0,66
2024-05-08,2024-05-14,arg,0,12,0,44.666666666666664
2024-05-15,2024-05-21,arg,0,13,0,47.38461538461539
2024-05-22,2024-05-28,arg,0,15,0,47.2
2024-05-29,2024-06-04,arg,0,10,0,49.5
2024-06-05,2024-06-11,arg,0,9,0,54.55555555555556
2024-06-12,2024-06-18,arg,0,5,0,51
2024-06-19,2024-06-25,arg,0,11,0,46.18181818181818
2024-06-26,2024-07-02,arg,0,4,0,49
2024-07-03,2024-07-09,arg,0,12,0,55.5
2024-07-10,2024-07-16,arg,0,6,0,52.166666666666664
2024-07-17,2024-07-23,arg,0,2,0,70
2024-07-24,2024-07-30,arg,0,1,0,44
