start_date,end_date,country,clicks,impressions,ctr,position
2024-05-01,2024-05-07,arg,0,1,0,23
2024-05-08,2024-05-14,arg,0,2,0,29
2024-05-15,2024-05-21,arg,0,3,0,60
2024-05-22,2024-05-28,arg,0,1,0,16
2024-05-29,2024-06-04,arg,0,2,0,49
2024-06-05,2024-06-11,arg,0,2,0,51
2024-06-12,2024-06-18,arg,0,1,0,23
2024-06-19,2024-06-25,arg,0,8,0,17.75
2024-06-26,2024-07-02,arg,0,4,0,33
2024-07-03,2024-07-09,arg,0,6,0,39.333333333333336
2024-07-10,2024-07-16,arg,0,7,0,34.285714285714285
2024-07-17,2024-07-23,arg,0,5,0,41
2024-07-24,2024-07-30,arg,0,11,0,19.09090909090909
2024-07-31,2024-08-06,arg,0,3,0,24.666666666666668
2024-08-07,2024-08-13,arg,0,4,0,28.5
2024-08-14,2024-08-20,arg,0,7,0,34.285714285714285
2024-08-21,2024-08-27,arg,0,3,0,13.333333333333334
2024-08-28,2024-09-03,arg,0,6,0,36.5
2024-09-04,2024-09-10,arg,0,3,0,20.666666666666668
2024-09-11,2024-09-17,arg,0,8,0,58.25
2024-09-18,2024-09-24,arg,0,8,0,26.125
2024-09-25,2024-10-01,arg,0,15,0,42
2024-10-02,2024-10-08,arg,0,6,0,53
2024-10-09,2024-10-15,arg,0,7,0,41.857142857142854
2024-10-16,2024-10-22,arg,0,2,0,53
2024-10-23,2024-10-29,arg,0,2,0,19
2024-10-30,2024-11-05,arg,0,2,0,9.5
2024-11-06,2024-11-12,arg,0,5,0,13.2
2024-11-13,2024-11-19,arg,0,1,0,10
2024-11-20,2024-11-26,arg,0,2,0,16.5
