start_date,end_date,country,clicks,impressions,ctr,position
2024-05-01,2024-05-07,arg,0,1,0,84
2024-05-08,2024-05-14,arg,0,4,0,79.25
2024-05-15,2024-05-21,arg,0,5,0,80.2
2024-05-22,2024-05-28,arg,0,4,0,75.75
2024-05-29,2024-06-04,arg,0,4,0,85.25
2024-06-05,2024-06-11,arg,0,3,0,74.33333333333333
2024-06-12,2024-06-18,arg,0,7,0,88.14285714285714
2024-06-19,2024-06-25,arg,0,3,0,77.33333333333333
2024-06-26,2024-07-02,arg,0,6,0,80.5
2024-07-03,2024-07-09,arg,0,3,0,98
2024-07-10,2024-07-16,arg,0,9,0,92.44444444444444
2024-07-17,2024-07-23,arg,0,14,0,73.71428571428571
2024-07-24,2024-07-30,arg,0,15,0,69.06666666666666
2024-07-31,2024-08-06,arg,0,5,0,75.8
2024-08-07,2024-08-13,arg,0,11,0,75.18181818181819
2024-08-14,2024-08-20,arg,0,13,0,79.6923076923077
2024-08-21,2024-08-27,arg,0,16,0,78.125
2024-08-28,2024-09-03,arg,0,15,0,82.26666666666667
2024-09-04,2024-09-10,arg,0,10,0,68.2
2024-09-11,2024-09-17,arg,0,5,0,67.4
2024-09-18,2024-09-24,arg,0,13,0,75.15384615384616
2024-09-25,2024-10-01,arg,0,6,0,82.5
2024-10-02,2024-10-08,arg,0,16,0,71.8125
2024-10-09,2024-10-15,arg,0,9,0,66.88888888888889
2024-10-16,2024-10-22,arg,0,5,0,58.8
2024-10-23,2024-10-29,arg,0,3,0,80.33333333333333
2024-10-30,2024-11-05,arg,0,6,0,86.66666666666667
2024-11-06,2024-11-12,arg,0,6,0,86.66666666666667
2024-11-13,2024-11-19,arg,0,2,0,83
2024-11-20,2024-11-26,arg,0,4,0,82.25
2024-11-27,2024-12-03,arg,0,1,0,87
2024-12-04,2024-12-10,arg,0,2,0,84.5
2024-12-11,2024-12-17,arg,0,2,0,77.5
2024-12-18,2024-12-24,arg,0,1,0,92
2024-12-25,2024-12-31,arg,0,1,0,95
2025-01-01,2025-01-07,arg,0,2,0,51.5
2025-01-08,2025-01-14,arg,0,4,0,73.25
2025-01-15,2025-01-21,arg,0,1,0,102
2025-01-22,2025-01-28,arg,0,3,0,65
2025-01-29,2025-02-04,arg,0,1,0,86
2025-02-05,2025-02-11,arg,0,2,0,95
2025-02-12,2025-02-18,arg,0,2,0,100
2025-02-19,2025-02-25,arg,0,1,0,99
2025-02-26,2025-03-04,arg,0,3,0,97.33333333333333
2025-03-05,2025-03-11,arg,0,3,0,55.333333333333336
2025-03-12,2025-03-18,arg,0,3,0,91
2025-03-19,2025-03-25,arg,0,4,0,1
2025-03-26,2025-04-01,arg,0,1,0,1
