start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,chl,dentist playa del carmen,0,1,0,80
2024-05-08,2024-05-14,chl,dental treatment in playa del carmen,0,1,0,48
2024-05-08,2024-05-14,chl,dentists in playa del carmen,0,1,0,59
2024-05-15,2024-05-21,chl,dentist in playa del carmen,0,1,0,57
2024-05-22,2024-05-28,chl,dental treatment in playa del carmen,0,1,0,36
2024-05-29,2024-06-04,chl,dental spa 25,0,1,0,26
