start_date,end_date,country,clicks,impressions,ctr,position
2024-05-01,2024-05-07,per,0,1,0,89
2024-05-08,2024-05-14,per,0,1,0,88
2024-05-15,2024-05-21,per,0,1,0,80
2024-05-22,2024-05-28,per,0,3,0,70.66666666666667
2024-05-29,2024-06-04,per,0,3,0,82.66666666666667
2024-06-05,2024-06-11,per,0,2,0,82
2024-06-12,2024-06-18,per,0,1,0,70
2024-06-19,2024-06-25,per,0,2,0,68
2024-06-26,2024-07-02,per,0,3,0,83
2024-07-03,2024-07-09,per,0,3,0,72.33333333333333
2024-07-10,2024-07-16,per,0,5,0,73.6
2024-07-17,2024-07-23,per,0,1,0,74
2024-07-24,2024-07-30,per,0,2,0,58.5
2024-07-31,2024-08-06,per,0,1,0,86
2024-08-07,2024-08-13,per,0,3,0,72.33333333333333
2024-08-14,2024-08-20,per,0,2,0,73.5
2024-08-21,2024-08-27,per,0,4,0,67.5
2024-08-28,2024-09-03,per,0,1,0,93
2024-09-04,2024-09-10,per,0,7,0,80.14285714285714
2024-09-11,2024-09-17,per,0,1,0,58
2024-09-18,2024-09-24,per,0,1,0,65
2024-09-25,2024-10-01,per,0,5,0,57.8
2024-10-02,2024-10-08,per,0,1,0,46
2024-10-09,2024-10-15,per,0,7,0,77.57142857142857
2024-10-16,2024-10-22,per,0,3,0,75.33333333333333
2024-10-23,2024-10-29,per,0,2,0,70
2024-10-30,2024-11-05,per,0,3,0,70.66666666666667
2024-11-06,2024-11-12,per,0,3,0,62.333333333333336
2024-11-13,2024-11-19,per,0,4,0,74
2024-11-20,2024-11-26,per,0,2,0,67.5
2024-11-27,2024-12-03,per,0,2,0,73.5
2024-12-04,2024-12-10,per,0,1,0,97
2024-12-11,2024-12-17,per,0,3,0,81
2024-12-18,2024-12-24,per,0,3,0,60.666666666666664
2024-12-25,2024-12-31,per,0,2,0,71
2025-01-01,2025-01-07,per,0,1,0,65
2025-01-08,2025-01-14,per,0,2,0,53.5
2025-01-15,2025-01-21,per,0,2,0,65.5
2025-01-22,2025-01-28,per,0,2,0,77
2025-01-29,2025-02-04,per,0,2,0,65.5
2025-02-05,2025-02-11,per,0,1,0,100
2025-02-12,2025-02-18,per,0,1,0,81
2025-02-19,2025-02-25,per,0,1,0,52
